timestamp,value,is_anomaly
1,102.389667659275,0
2,10.9196113265011,0
3,182.286204126494,0
4,214.814822264785,0
5,182.431082626739,0
6,61.1016660792971,0
7,147.485588265154,0
8,235.532549832574,0
9,295.460836401628,0
10,527.019979267845,0
11,430.175677674389,0
12,339.427519637986,0
13,346.72563769547,0
14,451.468996199914,0
15,485.574663187191,0
16,511.016059723559,0
17,598.933253395203,0
18,540.005618943023,0
19,680.859291272273,0
20,578.192264916661,0
21,692.65423225571,0
22,773.276390564301,0
23,784.87294889575,0
24,870.033320226841,0
25,830.523834474708,0
26,905.610229101648,0
27,981.825942339419,0
28,866.343726178006,0
29,846.042550083502,0
30,980.996257329208,0
31,984.54872738009,0
32,985.391148717562,0
33,1019.26765199673,0
34,1026.01826951655,0
35,1160.9939291973,0
36,1218.15907700363,0
37,1227.15582714241,0
38,1133.13099762266,0
39,1288.5341939026,0
40,1185.07954483275,0
41,1368.72314342949,0
42,1289.518129554,0
43,1224.31274429631,0
44,1209.59729520571,0
45,1197.60793406589,0
46,1219.98686380543,0
47,1192.91516934862,0
48,1425.61579194993,0
49,1410.75121347845,0
50,1335.41720974845,0
51,1384.91241524892,0
52,1341.40919240448,0
53,1577.27586553957,0
54,1321.73717944041,0
55,1387.37537714457,0
56,1416.76526549269,0
57,1450.28421509647,0
58,1388.94347280079,0
59,1224.52444777619,0
60,1303.05576481097,0
61,1434.22703355281,0
62,1403.05030698286,0
63,1325.54186816208,0
64,1389.15814233145,0
65,1328.35146971125,0
66,1408.83262433299,0
67,1267.64676185638,0
68,1405.62089817706,0
69,1388.03558083353,0
70,1364.17728992725,0
71,1350.46213231944,0
72,1358.83021340585,0
73,1273.55291498999,0
74,1303.67699879745,0
75,1353.41068847572,0
76,1374.16904242442,0
77,1281.11007494215,0
78,1243.51078113648,0
79,1161.8773535511,0
80,1101.15055784229,0
81,1134.01788986447,0
82,1280.31038083866,0
83,1220.59513940259,0
84,1118.78193240606,0
85,1079.86845260655,0
86,1057.27616613584,0
87,1148.14135914831,0
88,1020.47253041341,0
89,1119.24384428446,0
90,1043.87125485783,0
91,1070.02617401633,0
92,866.664721641054,0
93,910.039265455895,0
94,809.337887358345,0
95,899.698042728023,0
96,831.21674816084,0
97,768.209207229683,0
98,877.994666711428,0
99,747.075067063943,0
100,777.202260832201,0
101,727.286014170129,0
102,568.048214906359,0
103,547.645436783085,0
104,567.472541232387,0
105,437.906540042668,0
106,541.583784513971,0
107,356.188606378849,0
108,556.332950379519,0
109,348.565277147419,0
110,489.246451067916,0
111,283.830942748315,0
112,202.213974907407,0
113,246.558484919516,0
114,210.096113196675,0
115,35.0047043758908,0
116,219.568954077597,0
117,6.55603074322918,0
118,87.395891929062,0
119,63.2217743918738,0
120,-2.75072580747323,0
121,-60.6139988479607,0
122,-71.9946237172079,0
123,-211.516565790276,0
124,-226.862234536431,0
125,-288.744513387624,0
126,-107.121801109131,0
127,-150.191870005638,0
128,-286.447419407377,0
129,-443.568178684484,0
130,-379.735812669886,0
131,-292.444074812754,0
132,-488.575660153894,0
133,-420.241842877923,0
134,-598.246051955983,0
135,-497.616857157969,0
136,-664.584545187438,0
137,-720.212893641455,0
138,-730.789899062511,0
139,-756.101887963899,0
140,-791.290336529103,0
141,-688.842924703473,0
142,-774.161186846514,0
143,-836.20017082895,0
144,-927.668873534794,0
145,-951.037180861315,0
146,-959.401230594181,0
147,-1015.72919572606,0
148,-988.494312638887,0
149,-940.461359364072,0
150,-1100.0723083426,0
151,-910.424821128693,0
152,-1160.06857029741,0
153,-1085.23746548288,0
154,-908.277978996707,0
155,-1050.10565480201,0
156,-1163.8935224099,0
157,-1233.99799696559,0
158,-1136.25582830825,0
159,-1203.1901884961,0
160,-1250.41115539522,0
161,-1211.3017144434,0
162,-1292.76413885644,0
163,-1053.04646460986,0
164,-1146.61777603792,0
165,-1232.98205707612,0
166,-1250.83992268867,0
167,-1364.13701421626,0
168,-1259.02562615351,0
169,-1368.6713240631,0
170,-1430.79356566491,0
171,-1204.34765956133,0
172,-1438.90919221461,0
173,-1393.29748536986,0
174,-1424.10737588614,0
