timestamp,value,is_anomaly
1,434.656571613916,0
2,-19.6886686230205,0
3,632.288065538692,0
4,699.399313688018,0
5,492.677880428501,0
6,-89.2355141644763,0
7,202.378893577006,0
8,499.901568503949,0
9,677.787741248946,0
10,1576.7975423604,0
11,1091.69513811121,0
12,630.537767231599,0
13,580.288656798132,0
14,938.292080186534,0
15,996.824990859715,0
16,1016.68468074452,0
17,1297.2710497397,0
18,957.29188062078,0
19,1455.93552438197,0
20,926.904243674765,0
21,1309.43967493702,0
22,1546.9721784306,0
23,1491.36704084616,0
24,1742.91659113584,0
25,1467.10567207325,0
26,1671.25341145487,0
27,1877.73540986008,0
28,1274.84453384573,0
29,1070.39355000155,0
30,1517.38951951259,0
31,1409.16490298416,0
32,1287.6285992498,0
33,1303.40915590034,0
34,1203.40567574353,0
35,1641.80611763518,0
36,1751.4201229161,0
37,1657.24488332479,0
38,1128.57594011789,0
39,1649.41579880162,0
40,1080.18873229489,0
41,1719.55868724859,0
42,1252.58388285173,0
43,845.037456059102,0
44,650.824097283972,0
45,469.15680880157,0
46,433.5452611938,0
47,191.428126645023,0
48,1044.90685117935,0
49,858.468241627033,0
50,420.080604773226,0
51,510.148530429433,0
52,211.965743772306,0
53,1093.47801235773,0
54,-89.8634041970056,0
55,83.1301007887181,0
56,108.056950984492,0
57,155.210856062313,0
58,-191.834112397225,0
59,-967.379223866984,0
60,-714.396263167399,0
61,-233.786635066933,0
62,-430.350791979267,0
63,-815.412797088616,0
64,-599.554034182443,0
65,-900.459570038975,0
66,-599.295340192026,0
67,-1223.84604521519,0
68,-665.496313577804,0
69,-754.181575800595,0
70,-861.260758067945,0
71,-917.477678632761,0
72,-872.437193444989,0
73,-1213.23189219798,0
74,-1059.70876792554,0
75,-815.066511181404,0
76,-683.788322142041,0
77,-1023.01484414044,0
78,-1120.09719267037,0
79,-1393.89857035202,0
80,-1571.05323427559,0
81,-1345.60302231036,0
82,-634.129308019465,0
83,-781.49296090402,0
84,-1097.76205368085,0
85,-1141.03713154529,0
86,-1107.55558145943,0
87,-588.552445285384,0
88,-981.856677260442,0
89,-414.386148067479,0
90,-572.77233171717,0
91,-296.712064740249,0
92,-980.115378916303,0
93,-618.290801672303,0
94,-856.795754004972,0
95,-285.044926497799,0
96,-376.402359678541,0
97,-439.449809616628,0
98,229.865736831493,0
99,-109.582788059161,0
100,233.16909162653,0
101,242.791113159365,0
102,-204.351974286547,0
103,-63.9364443221731,0
104,248.531723170148,0
105,-65.6319610643012,0
106,604.025705893083,0
