timestamp,value,is_anomaly
1,-355.457639741282,0
2,146.519082891785,0
3,-396.10012703039,0
4,1031.28184768432,0
5,347.779642185633,0
6,-269.707134205938,0
7,516.121316274225,0
8,698.24523752066,0
9,644.113169666248,0
10,179.437441790656,0
11,1255.27992620269,0
12,652.633144100953,0
13,112.999986866804,0
14,-759.478633388474,0
15,1184.50337612647,0
16,553.205196170798,0
17,605.929479212252,0
18,1190.00978751023,0
19,1155.47144298998,0
20,1060.69284368135,0
21,1280.85543793337,0
22,1236.76371434771,0
23,866.262968170417,0
24,-279.255073792679,0
25,1242.99787546414,0
26,888.853478904777,0
27,863.161511110653,0
28,142.910613029401,0
29,739.627768931222,0
30,1280.56953651574,0
31,1846.31756624319,0
32,1039.70100453761,0
33,1346.91109299685,0
34,1121.24472542859,0
35,391.325158012991,0
36,965.548491190152,0
37,1001.46455149306,0
38,1216.02400309844,0
39,1900.47355787395,0
40,1729.76457037854,0
41,1220.83175964902,0
42,1190.02703239778,0
43,1751.71030460154,0
44,1689.76057541489,0
45,995.890849181602,0
46,1001.5472841898,0
47,1629.14224947245,0
48,1874.31014429468,0
49,1384.90437375057,0
50,1964.79912599214,0
51,1700.68664268465,0
52,1134.6250537138,0
53,1688.63180166136,0
54,857.777562943515,0
55,2328.71834466271,0
56,2648.11063447323,0
57,1313.47863494876,0
58,931.837810190555,0
59,1857.24009815147,0
60,1457.71928769715,0
61,2908.07778635553,0
62,1515.28011691476,0
63,1931.47390963906,0
64,1552.58462504407,0
65,1110.16744742066,0
66,1639.37931557751,0
67,496.975100513043,0
68,2359.49535455126,0
69,1604.26278939128,0
70,2750.44830359473,0
71,1773.58161381142,0
72,1087.9187166233,0
73,1832.31691855873,0
74,939.586475925165,0
75,745.574695897156,0
76,1615.34713188522,0
77,1182.44282725972,0
78,1421.93499584494,0
79,1448.61592044854,0
80,1053.54783176881,0
81,1048.59865925727,0
82,1278.4261398905,0
83,2009.77989291437,0
84,447.803766255009,0
85,1636.77618543191,0
86,1466.84015849656,0
87,1862.08448845276,0
88,1058.9477039363,0
89,1420.77034971547,0
90,1338.14444353792,0
91,851.300460200382,0
92,1825.54610590532,0
93,1772.56286286327,0
94,1483.27935802876,0
95,1962.40894774794,0
96,1347.49846664539,0
97,271.371354303134,0
98,644.122384344322,0
99,242.825122367899,0
100,641.882000079126,0
101,527.594723997038,0
102,875.041076917813,0
103,299.587265675801,0
104,878.273989048389,0
105,382.197095259818,0
106,1732.64484850993,0
107,1099.98064928598,0
108,1177.34968957575,0
109,843.617142086254,0
110,1551.10963616382,0
111,193.679370990612,0
112,258.967015717221,0
113,1306.0896946306,0
114,82.2341725671596,0
115,300.753395288962,0
116,160.147217065287,0
117,166.910156485418,0
118,155.376843743671,0
119,562.021611839994,0
120,143.665172449946,0
121,-78.8825669794427,0
122,942.03622446142,0
123,17.8479214060907,0
124,3.15359288898833,0
125,13.901000503622,0
126,443.619800528177,0
127,-39.5667821062571,0
128,-53.1000155584618,0
129,-454.66340137175,0
130,-284.167502759768,0
