timestamp,value,is_anomaly
1,262.57132462002,0
2,26.8351862729165,0
3,410.884966850708,0
4,467.572608829222,0
5,371.227190990027,0
6,65.1882405160603,0
7,248.995779203957,0
8,436.788914887333,0
9,558.352506774086,0
10,1084.71184665705,0
11,836.784771507664,0
12,603.34074525196,0
13,601.211749774168,0
14,828.991961120252,0
15,890.349253181048,0
16,931.430215813348,0
17,1119.99678283092,0
18,962.47782408061,0
19,1276.23858082201,0
20,1015.97442746159,0
21,1267.92136244391,0
22,1440.30161031364,0
23,1450.15928086608,0
24,1633.73702631181,0
25,1523.60848163723,0
26,1683.98192064307,0
27,1847.31438419671,0
28,1558.92869765057,0
29,1495.30703733732,0
30,1798.11974019714,0
31,1791.43957759572,0
32,1778.73878267485,0
33,1844.31838343642,0
34,1846.33542799474,0
35,2151.1272287153,0
36,2272.87309982477,0
37,2281.48636344437,0
38,2047.63859069457,0
39,2402.43162206812,0
40,2147.33202637299,0
41,2569.73518384616,0
42,2372.87047468678,0
43,2209.57075808906,0
44,2165.89915876227,0
45,2129.24562049867,0
46,2174.24170541857,0
47,2103.25898713945,0
48,2645.47160864903,0
49,2604.58414309829,0
50,2421.79215983532,0
51,2534.0536535815,0
52,2427.74503044297,0
53,2980.93944697556,0
54,2376.14935712875,0
55,2529.48335812296,0
56,2598.14367342374,0
57,2677.36082605094,0
58,2533.73659128761,0
59,2147.91102235017,0
60,2335.84782770326,0
61,2648.81002857356,0
62,2579.87029047492,0
63,2402.6173368743,0
64,2559.0973986345,0
65,2423.16175420897,0
66,2621.38202850009,0
67,2297.92061391291,0
68,2633.75865122452,0
69,2603.83537824301,0
70,2560.19018594583,0
71,2541.55056334825,0
72,2576.08917065863,0
73,2390.93233269712,0
74,2479.03438017377,0
75,2614.53245853117,0
76,2682.87818287755,0
77,2484.0277239835,0
78,2417.15561785002,0
79,2247.66771862816,0
80,2128.71014382181,0
81,2231.69544478258,0
82,2603.3987498768,0
83,2490.60187987595,0
84,2279.81994988011,0
85,2218.65129482061,0
86,2197.27308325167,0
87,2444.74487017924,0
88,2178.2315584928,0
89,2447.00151541667,0
90,2306.47518556937,0
91,2406.69927084978,0
92,1967.06999956337,0
93,2110.60722711984,0
94,1915.77093178613,0
95,2172.82673392699,0
96,2056.69705692646,0
97,1954.84255617135,0
98,2261.8065242331,0
99,2002.54971281235,0
100,2124.41128472634,0
101,2058.89186018082,0
102,1736.94922371758,0
103,1743.73793359073,0
104,1846.73878595905,0
105,1598.80914208064,0
106,1902.20690285565,0
107,1525.28963603112,0
108,2058.79863534753,0
109,1631.74409957577,0
110,2027.63098091081,0
111,1608.68995901025,0
112,1482.93057902939,0
113,1655.43692142553,0
114,1638.62671656968,0
115,1296.13532407435,0
116,1802.91058745648,0
117,1373.35781645304,0
118,1637.86374146659,0
119,1655.86729883939,0
120,1576.40783338288,0
121,1517.14292815263,0
122,1568.53106650671,0
123,1318.77644306349,0
124,1362.82079718109,0
125,1298.08838750604,0
126,1808.47275557472,0
127,1789.91912021942,0
128,1552.49092398278,0
129,1266.6859986878,0
130,1502.68167979329,0
131,1794.74544908472,0
132,1419.20187916287,0
133,1667.94659345393,0
134,1336.45192913004,0
135,1662.5718929927,0
136,1358.23939385617,0
137,1316.95183696338,0
138,1382.35597613901,0
139,1413.42874074928,0
140,1421.58031882714,0
141,1754.60120730725,0
142,1645.13852349976,0
143,1590.79264358743,0
144,1467.2248510836,0
145,1504.36322898442,0
146,1576.95474114649,0
147,1536.46718761045,0
148,1692.99160835883,0
149,1898.4742071345,0
150,1614.18972906018,0
151,2153.27369348695,0
152,1656.25209704237,0
153,1924.04941779353,0
154,2432.31199047896,0
155,2188.45504905431,0
156,2010.24935232443,0
157,1934.52682444873,0
158,2254.01125359015,0
159,2184.54843023412,0
160,2160.87789548834,0
161,2340.02772742611,0
162,2234.06078133992,0
163,2884.5826823814,0
164,2748.28287022148,0
165,2628.00322395256,0
166,2668.23329091875,0
167,2482.32955530623,0
168,2810.29733416704,0
169,2630.66658348976,0
170,2561.8467834082,0
171,3172.1732372832,0
172,2694.07471117564,0
173,2875.22064354464,0
174,2874.69934777173,0
175,2872.80137859531,0
176,3230.3861775457,0
177,2887.96652900778,0
178,3203.25003552651,0
179,3197.21040033188,0
180,3106.21406189246,0
181,3423.63937733542,0
182,3420.6143421764,0
183,3456.04145635034,0
184,3823.16535405543,0
185,3804.39966450046,0
186,3752.64110851418,0
187,3867.23760118899,0
188,3764.12126537994,0
189,3934.21076753488,0
190,4250.97000063134,0
