timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,-39.3021678800131,0,0,-1,-38.3021678800131,0,0,0
2,409.959720224799,0,0,-2,-114.628375424927,358,156.585522287025,12.0025733627005
3,913.445671836759,0,0,-3,-30.1168773141409,620.074189109658,302.5,23.9883600412422
4,1176.32377602684,0,0,-4,0.583576579818942,716,427.799602617861,35.9405968291618
5,1080.66603042158,0,0,-5,-106.196095420218,620.074189109658,523.945369289585,47.842567442552
6,1001.97078388409,0,0,-6,5.90803307991222,358,584.385124904886,59.6776258992956
7,712.150346682651,0,0,-7,42.7211268826738,8.76847108189505e-14,605,71.4292197999769
8,452.002393625747,0,0,-8,150.536355242951,-358,584.385124904886,83.0809134779092
9,-110.699037648325,0,0,-9,-100.186628814153,-620.074189109658,523.945369289586,94.6164109859002
10,-17.0932775104676,0,0,-10,175.087540984062,-716,427.799602617861,106.019578887609
11,-134.538362457744,0,0,-11,76.7613578303016,-620.074189109658,302.5,117.274468821613
12,38.4797151947817,0,0,-12,123.52885310112,-358,156.585522287025,128.365339806637
13,-26.270287552386,0,0,-13,-152.546967809122,-1.75369421637901e-13,7.40911313484149e-14,139.276680256736
14,451.626344502177,0,0,-14,114.218637113549,358,-156.585522287025,149.993229675653
15,609.229707527891,0,0,-15,146.155518418233,620.074189109658,-302.5,160.5
16,385.828608845638,0,0,-16,-57.1540850979238,716,-427.799602617861,170.782296561423
17,102.43722173928,0,0,-17,-157.517336719216,620.074189109658,-523.945369289585,180.825738638423
18,-18.1385239303992,0,0,-18,35.6303214053932,358,-584.385124904886,190.616279569094
19,-496.434495493783,0,0,-19,-72.5747218904363,2.63054132456851e-13,-605,200.140226396653
20,-1069.19498538427,0,0,-20,-316.19411949966,-357.999999999999,-584.385124904886,209.384259020277
21,-1060.47614715647,0,0,-21,-113.792037581689,-620.074189109658,-523.945369289585,218.335448824465
22,-1109.81459904252,0,0,-22,-170.996273185544,-716,-427.799602617861,226.981276760882
23,-704.178880778042,0,0,-23,6.08565747424241,-620.074189109658,-302.5,235.309650857374
24,-230.328618711527,0,0,-24,64.9479804458095,-358.000000000001,-156.585522287026,243.30892312969
25,14.6417921214456,0,0,-25,-211.326113750791,-3.50738843275802e-13,-1.4818226269683e-13,250.967905872238
26,890.724289700402,0,0,-26,143.862880108275,358,156.585522287025,258.275887305101
27,1350.24132709937,0,0,-27,189.44449143428,620.074189109658,302.5,265.222646555434
28,1666.42476649847,0,0,-28,278.82669592833,716,427.799602617861,271.798467952279
29,1245.80794607678,0,0,-29,-147.205766937268,620.074189109659,523.945369289585,277.994154614805
30,1176.17615776112,0,0,-30,-20.0100084587412,358,584.385124904886,283.80104131498
31,698.716058661188,0,0,-31,-164.494947935491,1.71029505110533e-12,605,289.211006596677
32,512.022369939522,0,0,-32,23.4207609003728,-357.999999999999,584.385124904886,294.216484134262
33,124.546657301138,0,0,-33,-45.1349961935794,-620.074189109657,523.945369289586,298.81047331479
