timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,5.42973473518638,0,0,-3,8.42973473518638,0,0,0
2,234.081513322447,0,0,-6,1.81692579440278,157.4,72.0552221565418,8.80936537150232
3,418.204037188717,0,0,-9,-2.22716997158591,272.624797111341,139.2,17.6064100489616
4,529.680726879816,0,0,-12,3.64336842754213,314.8,196.858527882335,26.3788305699393
5,529.920887731872,0,0,-15,-3.91973970416345,272.624797111341,241.101472413588,35.1143579111067
6,447.569838150679,0,0,-18,-4.54468653578069,157.4,268.913750038877,43.8007746475827
7,310.87163555948,0,0,-21,1.04570351937182,3.85518812371587e-14,278.4,52.4259320401077
8,158.510813344207,0,0,-24,10.019296279176,-157.4,268.913750038877,60.9777670261539
9,16.4532594284933,0,0,-27,5.53226503503767,-272.624797111341,241.101472413588,69.444319091209
10,-69.0274926019883,0,0,-30,1.1002325190395,-314.8,196.858527882335,77.8137469966374
11,-79.3180972809208,0,0,-33,1.0323544896978,-272.624797111341,139.2,86.0743453407227
12,-34.9505371355625,0,0,-36,-7.82032022183514,-157.4,72.0552221565419,94.214560929731
13,58.9393755551496,0,0,-39,-4.2836333809471,-7.71037624743174e-14,3.40941668882623e-14,102.223008936097
14,154.885080487986,0,0,-42,1.45181382339431,157.4,-72.0552221565418,110.088488821133
15,206.510832372745,0,0,-45,0.286035261404105,272.624797111341,-139.2,117.8
16,205.275955270257,0,0,-48,9.98772592557828,314.8,-196.858527882335,125.346757227013
17,112.856435756215,0,0,-51,-0.385094621327981,272.624797111341,-241.101472413588,132.718205679789
18,-21.5022181657317,0,0,-54,4.10749615202798,157.4,-268.913750038877,139.904035721117
19,-196.6191600927,0,0,-57,-8.11335741061769,1.15655643711476e-13,-278.4,146.894197317918
20,-332.227021376346,0,0,-60,0.407814565404958,-157.4,-268.913750038877,153.678914097125
21,-415.342331702295,0,0,-63,1.13524080380546,-272.624797111341,-241.101472413588,160.248697018829
22,-409.716567069328,0,0,-66,1.34760316545631,-314.8,-196.858527882335,166.594357647551
23,-308.789968114746,0,0,-69,-0.672192006511961,-272.624797111341,-139.2,172.707021003107
24,-124.138935918381,0,0,-72,-1.26185173490757,-157.4,-72.055222156542,178.578137973069
25,106.525692434694,0,0,-75,-2.67380483477391,-1.54207524948635e-13,-6.81883337765246e-14,184.199497269468
26,346.813444816205,0,0,-78,5.79498574663615,157.4,72.0552221565419,189.563236913027
27,522.462553430368,0,0,-81,-3.02409890982129,272.624797111341,139.2,194.661855228848
28,629.990800691923,0,0,-84,2.84405147140469,314.8,196.858527882335,199.488221338184
29,630.571914780227,0,0,-87,-0.189939876315806,272.624797111341,241.101472413588,204.035585131614
30,538.286946960702,0,0,-90,-6.32438978786031,157.4,268.913750038877,208.297586709686
31,398.484861087144,0,0,-93,0.816595809332812,7.51956539228992e-13,278.4,212.26826527781
32,229.296602982653,0,0,-96,-2.15921453919073,-157.4,268.913750038877,215.942067482966
33,86.2894454879614,0,0,-99,-2.50108499485995,-272.624797111341,241.101472413588,219.313855180575
34,6.5101982454534,0,0,-102,4.07275774246724,-314.8,196.858527882335,222.378912620651
35,-19.6996496555814,0,0,-105,-6.40780558745501,-272.624797111341,139.2,225.132953043215
36,37.8940581586799,0,0,-108,3.66671132843364,-157.4,72.0552221565418,227.572124673704
37,117.613163281184,0,0,-111,-1.07985282885322,-2.31311287422952e-13,1.02282500664787e-13,229.693016110038
38,209.945914596262,0,0,-114,7.1084756590416,157.4,-72.0552221565416,231.492661093763
39,253.006006037125,0,0,-117,3.6126662671435,272.624797111341,-139.2,232.96854265864
40,235.562765515418,0,0,-120,3.50269674690469,314.8,-196.858527882335,234.118596650848
41,142.277387799936,0,0,-123,-1.18715151370341,272.624797111341,-241.101472413588,234.941214615886
42,-2.38586928325698,0,0,-126,-0.307365292528222,157.400000000001,-268.913750038877,235.435246048147
43,-175.64833765875,0,0,-129,-3.8483376587501,2.69863168660111e-13,-278.4,235.6
44,-319.844833181717,0,0,-132,3.03367080901224,-157.4,-268.913750038877,235.435246048147
45,-415.657775558286,0,0,-135,-1.8727206492431,-272.624797111341,-241.101472413588,234.941214615886
46,-412.504073643088,0,0,-138,3.03585758839881,-314.8,-196.858527882335,234.118596650848
