timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,2.12826394064504,0,0,2,0.128263940645039,0,0,0
2,559.692327828317,0,0,4,0.701845066786014,394.5,145.197484302514,15.2929984590172
3,1025.02838215026,0,0,6,24.6697302874894,683.294043585922,280.5,30.5646082768475
4,1257.73735524165,0,0,8,18.2569802697443,789,396.686904245653,45.7934707262529
5,1218.85248649316,0,0,10,-21.2400954818849,683.294043585922,485.84025152307,60.9582868660553
6,1021.75991749508,0,0,12,-2.66231838272414,394.5,541.884388548167,76.0378473296321
7,666.892357987399,0,0,14,0.881295999265867,9.66246324527262e-14,561,91.0110619881326
8,294.767469261856,0,0,16,25.5260912667571,-394.5,541.884388548167,105.856989446931
9,-40.8372911721014,0,0,18,18.0616345566904,-683.294043585922,485.84025152307,120.55486633406
10,-242.682280691259,0,0,20,-5.45332127657591,-789,396.686904245653,135.084136339663
11,-223.11993574991,0,0,22,8.2496288701568,-683.294043585922,280.5,149.424478965856
12,-64.6576610352109,0,0,24,-2.9109832844989,-394.5,145.197484302514,163.555837946774
13,218.668124690616,0,0,26,15.2096753915353,-1.93249264905452e-13,6.87026854321665e-14,177.458449299081
14,485.913797090433,0,0,28,17.4984124292648,394.5,-145.197484302514,191.112868963682
15,624.860325207354,0,0,30,-12.4337183785678,683.294043585922,-280.5,204.5
16,636.962086630979,0,0,32,-4.95212841814092,789,-396.686904245653,217.601119294773
17,460.972684744846,0,0,34,-0.879011066028467,683.294043585923,-485.84025152307,230.397903748021
18,135.643126693625,0,0,36,4.15505934223061,394.5,-541.884388548167,242.872455899562
19,-263.24821211338,0,0,38,4.74445892639796,2.89873897358178e-13,-561,255.007328960222
20,-638.422739828566,0,0,40,-8.82390249315044,-394.499999999999,-541.884388548167,266.785551212751
21,-848.554712269765,0,0,42,0.388933090920922,-683.294043585922,-485.84025152307,278.190649748306
22,-842.060268576762,0,0,44,10.4199621635934,-789,-396.686904245653,289.206673505298
23,-608.721893763986,0,0,46,9.25393424353735,-683.294043585923,-280.5,299.818215578399
24,-186.070864390046,0,0,48,-4.38381485402008,-394.500000000001,-145.197484302515,310.01043476649
