timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,-33.4725464079474,0,0,-3,-30.4725464079474,0,0,0
2,252.902892719998,0,0,-6,-20.6614678030292,197.6,72.6763878647878,9.28797265823929
3,448.491145217085,0,0,-9,-43.7250496053929,342.25323957561,140.4,18.5629552468678
4,605.938018630811,0,0,-12,-3.62954139043296,395.2,198.555584157183,27.8119758640617
5,629.434836720236,0,0,-15,21.9795648437937,342.25323957561,243.17993338267,37.0220989181617
6,445.615749723512,0,0,-18,-51.3966655177267,197.6,271.23197202197,46.180443219268
7,317.785389088324,0,0,-21,2.71118909357535,4.83980415023034e-14,280.8,55.2741999947485
8,131.592608509363,0,0,-24,17.6699856839267,-197.6,271.23197202197,64.2906508034661
9,-23.0589555021418,0,0,-27,29.7971653671293,-342.25323957561,243.17993338267,73.2171853236686
10,-163.437732858597,0,0,-30,-18.8346360054429,-395.2,198.555584157183,82.0413189896635
11,-67.3930744387984,0,0,-33,76.7094546841993,-342.25323957561,140.4,90.7507104526125
12,-10.2372051830921,0,0,-36,51.3532281110966,-197.6,72.6763878647879,99.3331788410236
13,8.80548611164193,0,0,-39,-59.9712346851595,-9.67960830046068e-14,3.43880821200577e-14,107.776720796801
14,252.705358370638,0,0,-42,53.7122189723976,197.6,-72.6763878647878,116.069527263029
15,251.627839710743,0,0,-45,-29.4253998648671,342.25323957561,-140.4,124.2
16,194.961260695625,0,0,-48,-85.8399229536022,395.2,-198.555584157182,132.15676780641
17,158.621126453789,0,0,-51,-29.3808821621553,342.25323957561,-243.17993338267,139.928702423004
18,16.234531993848,0,0,-54,-3.63843008063932,197.6,-271.23197202197,147.504934096458
19,-206.781140206946,0,0,-57,-23.8560069886556,1.4519412450691e-13,-280.8,154.874866781709
20,-390.780293960968,0,0,-60,-23.976514900483,-197.6,-271.23197202197,162.028192961485
21,-486.034510325774,0,0,-63,-6.55624542979009,-342.25323957561,-243.17993338267,168.954908062296
22,-578.47905255964,0,0,-66,-94.3687928491957,-395.2,-198.555584157183,175.645324446738
23,-389.590402032391,0,0,-69,-20.0272474193093,-342.25323957561,-140.4,182.090084962529
24,-187.155722545169,0,0,-72,-33.1595107097113,-197.600000000001,-72.676387864788,188.280176029331
25,145.300028949568,0,0,-75,26.0930887045094,-1.93592166009214e-13,-6.87761642401154e-14,194.206940245059
26,388.826659424552,0,0,-78,-3.3118169342767,197.6,72.6763878647879,199.86208849404
27,642.384360202884,0,0,-81,35.4934090871806,342.25323957561,140.4,205.237711540093
28,717.111826314046,0,0,-84,-2.97004893144241,395.2,198.555584157182,210.326291088306
29,727.064059896895,0,0,-87,13.5101766385596,342.25323957561,243.17993338267,215.120710300055
30,514.217021236215,0,0,-90,-84.2292145323008,197.6,271.23197202197,219.614263746545
31,371.871209130753,0,0,-93,-39.729457656209,9.44006430442496e-13,280.8,223.800666786961
32,245.479677354863,0,0,-96,40.1736409747902,-197.6,271.23197202197,227.674064358102
33,78.6308408339559,0,0,-99,45.4751078636749,-342.25323957561,243.179933382671,231.22903916322
34,-112.078770258385,0,0,-102,-47.8949736641663,-395.2,198.555584157182,234.460619248599
35,23.4968348444928,0,0,-105,92.9857894628256,-342.25323957561,140.4,237.364284957277
36,-24.6223049937975,0,0,-108,-31.6346681087898,-197.6,72.6763878647879,239.935975250205
37,153.347404857449,0,0,-111,22.1753114714841,-2.9038824901382e-13,1.03164246360173e-13,242.172093385965
38,259.351858290853,0,0,-114,4.35873420449247,197.6,-72.6763878647876,244.069511951149
39,329.248024079393,0,0,-117,-1.23079273053873,342.25323957561,-140.4,245.625577234322
40,343.245232059765,0,0,-120,19.7627032794654,395.2,-198.555584157182,246.838112937481
41,230.145506291502,0,0,-123,6.36677687875731,342.25323957561,-243.17993338267,247.705423219805
42,95.1403234740438,0,0,-126,46.5460004265745,197.600000000001,-271.23197202197,248.226295069438
43,-155.098706164324,0,0,-129,6.30129383567534,3.38786290516124e-13,-280.8,248.4
44,-330.968694728085,0,0,-132,21.6369822244469,-197.6,-271.23197202197,248.226295069438
45,-433.02357834361,0,0,-135,39.7041713948654,-342.25323957561,-243.179933382671,247.705423219805
46,-515.152121743424,0,0,-138,-30.2346505237226,-395.2,-198.555584157182,246.838112937481
47,-378.43537634464,0,0,-141,-0.407714003350866,-342.253239575611,-140.4,245.625577234322
48,-181.369881741242,0,0,-144,-11.1630058276024,-197.6,-72.6763878647879,244.069511951149
49,153.374576414529,0,0,-147,58.2024830285647,-3.87184332018427e-13,-1.37552328480231e-13,242.172093385965
50,293.307585175646,0,0,-150,-66.9047779393462,197.599999999999,72.6763878647876,239.935975250205
51,585.785835067177,0,0,-153,18.7683105342894,342.253239575611,140.4,237.364284957277
52,739.534763380735,0,0,-156,67.3185599749546,395.2,198.555584157182,234.460619248599
53,647.253734061363,0,0,-159,-10.4084780601379,342.25323957561,243.17993338267,231.22903916322
54,525.529955520584,0,0,-162,-8.97608085948855,197.6,271.23197202197,227.674064358102
55,299.468245989235,0,0,-165,-40.1324207977269,4.35582373520731e-13,280.8,223.800666786961
56,124.028144054693,0,0,-168,-1.21809171382185,-197.600000000001,271.23197202197,219.614263746545
57,-65.7569057155435,0,0,-171,-10.8043098226589,-342.25323957561,243.179933382671,215.120710300055
58,-115.039135486734,0,0,-174,45.2789892677771,-395.2,198.555584157183,210.326291088306
59,-159.867002153332,0,0,-177,13.7485258821854,-342.25323957561,140.4,205.237711540093
60,-56.8728561730678,0,0,-180,48.188667468104,-197.6,72.6763878647879,199.86208849404
61,11.6114102339249,0,0,-183,0.404469988867539,-1.88801286088499e-12,6.70741411103879e-13,194.206940245059
62,188.350563622804,0,0,-186,61.1467754582616,197.599999999999,-72.6763878647876,188.280176029331
63,207.389654764772,0,0,-189,12.4463302266335,342.25323957561,-140.4,182.090084962529
64,176.65613459296,0,0,-192,-3.63360569659616,395.2,-198.555584157183,175.645324446738
65,-21.8975128070571,0,0,-195,-94.9257270622942,342.253239575611,-243.17993338267,168.954908062296
66,-79.5835858795852,0,0,-198,30.0201931808996,197.6,-271.23197202197,162.028192961485
67,-290.149174712517,0,0,-201,36.7759585057742,-8.71653989336621e-13,-280.8,154.874866781709
68,-547.226129169016,0,0,-204,-21.899091243504,-197.599999999999,-271.23197202197,147.504934096458
69,-649.539032487797,0,0,-207,2.9654380474804,-342.25323957561,-243.17993338267,139.928702423004
70,-616.80831697384,0,0,-210,54.7904993769328,-395.2,-198.555584157183,132.15676780641
71,-554.665870604889,0,0,-213,16.7873689707211,-342.25323957561,-140.4,124.2
72,-312.437839249342,0,0,-216,57.7690213524157,-197.599999999999,-72.6763878647875,116.069527263029
73,-47.0793853877764,0,0,-219,64.1438938154229,-5.80776498027641e-13,-2.06328492720346e-13,107.776720796801
74,181.507261602069,0,0,-222,33.8976948962598,197.599999999998,72.6763878647871,99.3331788410238
75,344.034129848124,0,0,-225,-4.36982018009757,342.25323957561,140.4,90.7507104526125
76,502.551223302852,0,0,-228,54.754320156006,395.2,198.555584157183,82.0413189896635
77,457.165876808029,0,0,-231,29.5155185260796,342.253239575611,243.17993338267,73.2171853236687
78,295.603618658939,0,0,-234,-3.51900416649825,197.6,271.23197202197,64.2906508034662
79,103.254282471627,0,0,-237,4.18008247687684,2.0332069853919e-12,280.8,55.2741999947485
80,-105.734590714645,0,0,-240,14.4529940441153,-197.599999999999,271.23197202197,46.180443219268
81,-267.821514743508,0,0,-243,37.22969253127,-342.25323957561,243.17993338267,37.0220989181618
82,-387.122935787319,0,0,-246,27.7095041914368,-395.2,198.555584157183,27.8119758640617
83,-396.938844371279,0,0,-249,35.3514399574643,-342.253239575612,140.400000000001,18.5629552468679
84,-398.968185081129,0,0,-252,-31.3325456041567,-197.599999999999,72.6763878647875,9.28797265823924
85,-337.746897922082,0,0,-255,-82.7468979220817,-6.77572581032248e-13,2.40716574840404e-13,3.04202264908203e-14
86,-155.935827696688,0,0,-258,-13.5714671736613,197.6,-72.676387864788,-9.28797265823929
87,-85.7150966008558,0,0,-261,-8.00538092959805,342.25323957561,-140.4,-18.5629552468677
88,-83.0663547326556,0,0,-264,12.1012052885879,395.2,-198.555584157182,-27.8119758640616
89,-259.696804990754,0,0,-267,-54.7480122655333,342.253239575611,-243.17993338267,-37.0220989181616
90,-452.291975246057,0,0,-270,-62.4795600048194,197.6,-271.23197202197,-46.180443219268
91,-531.8551742031,0,0,-273,77.2190257916497,-6.78061823327407e-13,-280.8,-55.2741999947485
92,-770.929947894301,0,0,-276,38.1926749311349,-197.599999999999,-271.23197202197,-64.2906508034662
93,-942.608038762677,0,0,-279,-4.95768048072901,-342.253239575609,-243.179933382671,-73.2171853236685
94,-965.152225297051,0,0,-282,-7.35532215020485,-395.2,-198.555584157183,-82.0413189896634
95,-832.720113389602,0,0,-285,25.6838366386211,-342.25323957561,-140.4,-90.7507104526125
96,-652.254083687687,0,0,-288,5.35548301812358,-197.599999999999,-72.6763878647875,-99.3331788410237
97,-405.480926433731,0,0,-291,-6.70420563692837,-7.74368664036854e-13,-2.75104656960461e-13,-107.776720796801
98,-172.841517474418,0,0,-294,-33.048378076174,197.599999999998,72.676387864787,-116.069527263029
99,85.6432653747314,0,0,-297,24.1900257991221,342.25323957561,140.4,-124.2
100,156.647779082207,0,0,-300,-4.95103726856609,395.2,198.555584157183,-132.15676780641
101,144.264508242149,0,0,-303,1.76003770687236,342.25323957561,243.179933382671,-139.928702423004
102,46.7690384151428,0,0,-306,31.4420004896297,197.600000000001,271.23197202197,-147.504934096458
103,-194.139649706856,0,0,-309,-11.0647829251488,2.22679915140112e-12,280.8,-154.874866781709
104,-358.058981432159,0,0,-312,42.3372395073549,-197.599999999999,271.23197202197,-162.028192961485
105,-593.578180620003,0,0,-315,-10.5499663647665,-342.25323957561,243.17993338267,-168.954908062296
106,-667.480895777276,0,0,-318,22.8088445122799,-395.2,198.555584157182,-175.645324446738
107,-653.125705462081,0,0,-321,51.8176190760578,-342.25323957561,140.4,-182.090084962529
108,-672.799814244731,0,0,-324,-35.5960260801875,-197.600000000002,72.6763878647885,-188.280176029331
109,-475.437379000368,0,0,-327,45.7695612446911,-8.71164747041461e-13,3.09492739080519e-13,-194.206940245059
110,-392.83616558771,0,0,-330,12.1023107711195,197.599999999998,-72.676387864787,-199.86208849404
111,-274.083587283342,0,0,-333,62.3008846811402,342.253239575611,-140.4,-205.237711540093
112,-381.35594715577,0,0,-336,-31.6740719102821,395.2,-198.555584157182,-210.326291088306
113,-437.913233760275,0,0,-339,17.1341703468385,342.253239575611,-243.17993338267,-215.120710300054
114,-568.568795349622,0,0,-342,66.6774404188929,197.600000000001,-271.23197202197,-219.614263746545
115,-765.988222157471,0,0,-345,83.6124446294877,2.32359523440572e-12,-280.8,-223.800666786961
116,-1006.20476224112,0,0,-348,38.3012741389523,-197.600000000001,-271.23197202197,-227.674064358102
117,-1182.03568870791,0,0,-351,-14.3734765864125,-342.25323957561,-243.17993338267,-231.22903916322
118,-1129.95454121826,0,0,-354,52.2616621875245,-395.2,-198.555584157183,-234.460619248598
119,-1044.61348560513,0,0,-357,32.4040389277576,-342.25323957561,-140.4,-237.364284957277
120,-839.317486938031,0,0,-360,30.8948761769639,-197.600000000002,-72.6763878647886,-239.935975250205
121,-697.705135506693,0,0,-363,-92.5330421207228,-3.77602572176998e-12,-1.34148282220776e-12,-242.172093385965
122,-362.784538238513,0,0,-366,-22.9914141521524,197.6,72.6763878647879,-244.069511951149
123,-96.1419276499645,0,0,-369,35.8304100087484,342.253239575609,140.4,-245.625577234322
124,-67.0017266458684,0,0,-372,-41.9191978655688,395.2,198.555584157182,-246.838112937481
125,-18.9501977638054,0,0,-375,18.3220524977186,342.253239575611,243.17993338267,-247.705423219805
126,-172.68323466622,0,0,-378,-15.2889116187524,197.600000000001,271.23197202197,-248.226295069438
127,-326.22848685538,0,0,-381,22.3715131446208,-3.87673574313587e-13,280.8,-248.4
128,-524.889153944663,0,0,-384,33.705169102806,-197.600000000001,271.23197202197,-248.226295069438
129,-841.229818136131,0,0,-387,-107.451088723388,-342.253239575609,243.179933382671,-247.705423219805
130,-885.063054120632,0,0,-390,-51.5805253403333,-395.2,198.555584157183,-246.838112937481
131,-830.274159623709,0,0,-393,10.2046571862233,-342.253239575611,140.4,-245.625577234322
132,-793.625646226342,0,0,-396,-28.6325221399811,-197.6,72.6763878647876,-244.069511951149
133,-662.084902513309,0,0,-399,-20.9128091273449,1.74330797867324e-12,-6.19333097686546e-13,-242.172093385965
134,-499.126108529612,0,0,-402,17.8862545853822,197.599999999998,-72.6763878647869,-239.935975250205
135,-462.074880243254,0,0,-405,-21.5638348615866,342.253239575609,-140.4,-237.364284957277
136,-375.599492648943,0,0,-408,70.2167107568375,395.2,-198.555584157182,-234.460619248599
137,-542.474041955699,0,0,-411,0.681691014582316,342.25323957561,-243.179933382671,-231.22903916322
138,-690.466492772474,0,0,-414,24.8395436075999,197.599999999998,-271.231972021971,-227.674064358102
139,-911.105467427621,0,0,-417,10.4951993593379,2.51718740041494e-12,-280.8,-223.800666786961
140,-1118.34862374036,0,0,-420,-9.9023879718489,-197.599999999999,-271.231972021971,-219.614263746545
141,-1260.01755074077,0,0,-423,-36.4636674824333,-342.25323957561,-243.17993338267,-215.120710300055
142,-1242.78281282492,0,0,-426,-12.7009375794266,-395.2,-198.555584157184,-210.326291088306
143,-1120.13949043109,0,0,-429,-3.24853931539222,-342.253239575609,-140.399999999999,-205.237711540093
144,-895.536872992026,0,0,-432,6.60160336680524,-197.600000000002,-72.6763878647886,-199.86208849404
145,-663.498885990097,0,0,-435,-34.2919457450368,-1.16155299605528e-12,-4.12656985440692e-13,-194.206940245059
146,-335.537555679497,0,0,-438,20.4662324850459,197.6,72.6763878647878,-188.280176029331
147,-80.1181418959922,0,0,-441,60.3187034909301,342.253239575608,140.399999999999,-182.090084962529
148,-135.661154284551,0,0,-444,-109.771413994996,395.2,198.555584157183,-175.645324446738
149,-37.9946478084459,0,0,-447,-7.47291270443087,342.253239575611,243.17993338267,-168.954908062296
150,-139.854979453351,0,0,-450,3.34124148616328,197.600000000001,271.23197202197,-162.028192961485
151,-381.324579717101,0,0,-453,-54.2497129353916,-1.94081408304373e-13,280.8,-154.874866781709
152,-474.707592101137,0,0,-456,55.1653699733464,-197.599999999996,271.231972021971,-147.504934096458
153,-714.643553039796,0,0,-459,-16.641544423854,-342.253239575609,243.179933382671,-139.928702423004
154,-742.682551805188,0,0,-462,48.1186318440388,-395.2,198.555584157183,-132.15676780641
155,-834.815597179745,0,0,-465,-43.7623576041345,-342.253239575611,140.4,-124.2
156,-669.40454766344,0,0,-468,39.5885917348009,-197.6,72.6763878647877,-116.069527263029
157,-551.259766122369,0,0,-471,27.516954674435,-4.06641397078381e-12,1.44464706856793e-12,-107.776720796801
158,-505.713596552318,0,0,-474,-57.3040298465047,197.599999999997,-72.6763878647868,-99.3331788410238
159,-362.888212509571,0,0,-477,3.00925836743123,342.253239575609,-140.399999999999,-90.7507104526125
160,-290.64262603335,0,0,-480,74.7542771134964,395.2,-198.555584157182,-82.0413189896636
161,-417.975672094225,0,0,-483,39.1682070365044,342.25323957561,-243.17993338267,-73.2171853236687
162,-603.3928673732,0,0,-486,20.5297554522329,197.600000000003,-271.23197202197,-64.2906508034661
163,-817.16995847193,0,0,-489,7.90424152281579,2.71077956642415e-12,-280.8,-55.2741999947486
164,-970.062503603625,0,0,-492,36.9499116376124,-197.599999999999,-271.231972021971,-46.1804432192681
165,-1092.9995526066,0,0,-495,24.4557192698369,-342.253239575607,-243.179933382671,-37.0220989181619
166,-1172.29306908689,0,0,-498,-52.7255090656425,-395.2,-198.555584157184,-27.8119758640619
167,-964.279990736111,0,0,-501,37.9362040863655,-342.253239575609,-140.399999999999,-18.5629552468677
