timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,76.7674233255152,0,0,0,76.7674233255152,0,0,0
2,454.948050309016,0,0,0,-9.57545432604352,322.35,125.553118779233,16.6203858558267
3,800.180934191851,0,0,0,-33.9131702271425,558.326577819828,242.55,33.2175265991656
4,992.216294511309,0,0,0,-45.2694146702061,644.7,343.017499553594,49.7682096279203
5,1014.95032485875,0,0,0,-29.7344636522145,558.326577819828,420.108923375831,66.2492873153095
6,867.745251002758,0,0,0,-5.81307671398456,322.35,468.570618332827,82.6377093839155
7,541.86826422544,0,0,0,-42.142290918142,7.89529791410299e-14,485.1,98.9105551435818
8,275.698375643324,0,0,0,14.4326917624267,-322.35,468.570618332827,115.04506554807
9,-40.5695781480393,0,0,0,-33.3705987296901,-558.326577819827,420.108923375831,131.018675025647
10,-78.1862705095626,0,0,0,76.6871868977714,-644.7,343.017499553594,146.809043039072
11,-162.750942063717,0,0,0,-9.36844957475161,-558.326577819828,242.55,162.394085330863
12,-45.0278594740494,0,0,0,-25.9829830634069,-322.35,125.553118779233,177.752004810125
13,183.529400907889,0,0,0,-9.33192112986549,-1.5790595828206e-13,5.94076162266381e-14,192.861322037755
14,452.144425908133,0,0,0,47.6466394199898,322.35,-125.553118779233,207.700905267376
15,578.412893347891,0,0,0,40.3863155280637,558.326577819827,-242.55,222.25
16,648.324472003578,0,0,0,110.153713546105,644.7,-343.017499553594,236.488258011067
17,347.385333448888,0,0,0,-41.228086804389,558.326577819828,-420.108923375831,250.39576580928
18,170.14753116815,0,0,0,52.4150770135553,322.35,-468.570618332827,263.953072487422
19,-166.371812376384,0,0,0,41.5869706974083,2.3685893742309e-13,-485.1,277.141216926207
20,-502.490389423673,0,0,0,-1.51152540397176,-322.35,-468.570618332827,289.941754313125
21,-659.310297530282,0,0,0,16.7884217262026,-558.326577819828,-420.108923375831,302.336781939174
22,-623.041244532624,0,0,0,50.3672907835499,-644.7,-343.017499553594,314.30896423742
23,-456.385440163571,0,0,0,18.6495806278997,-558.326577819828,-242.55,325.841557028358
24,-114.065633563132,0,0,0,-3.08094572205131,-322.350000000001,-125.553118779233,336.918430938154
25,329.239916399525,0,0,0,-18.2841775575138,-3.15811916564119e-13,-1.18815232453276e-13,347.524093957039
26,868.820293381988,0,0,0,63.2734614964703,322.35,125.553118779233,357.643713106284
27,1163.32619560394,0,0,0,-4.81351739934421,558.326577819828,242.55,367.26313518346
28,1385.45817526964,0,0,0,21.3717691590696,644.7,343.017499553594,376.368906556972
29,1297.73664480483,0,0,0,-65.6471483730129,558.326577819828,420.108923375831,384.948291982183
30,1182.96978104231,0,0,0,-0.940129703316577,322.35,468.570618332827,392.989292412799
31,839.810876415035,0,0,0,-45.769785367592,1.53998215006649e-12,485.1,400.480661782625
32,527.153520522675,0,0,0,-26.4790205443573,-322.349999999999,468.570618332827,407.411922734204
33,262.916294601538,0,0,0,-12.6394322268158,-558.326577819827,420.108923375831,413.773381272349
34,149.629933559339,0,0,0,31.756293683676,-644.7,343.017499553594,419.556140322069
35,153.999651788077,0,0,0,45.0241174359646,-558.326577819827,242.55,424.75211217194
36,178.814629425543,0,0,0,-53.7425191391811,-322.35,125.553118779233,429.354029785491
37,494.456304889187,0,0,0,61.1008479243666,-4.73717874846179e-13,1.78222848679914e-13,433.355456964821
38,714.528873688,0,0,0,80.9811951150371,322.349999999999,-125.553118779232,436.750797352197
39,756.082970655385,0,0,0,0.771090578488187,558.326577819827,-242.55,439.53530225707
40,740.079786179072,0,0,0,-3.30779156488033,644.7,-343.017499553594,441.705077297546
41,618.106271362257,0,0,0,36.631529071226,558.326577819828,-420.108923375831,443.257087847035
42,252.446441724612,0,0,0,-45.5221032210064,322.350000000002,-468.570618332827,444.189163278443
43,34.3809523584706,0,0,0,74.9809523584699,5.52670853987209e-13,-485.1,444.5
44,-370.890911054638,0,0,0,-24.1594560002546,-322.349999999999,-468.570618332827,444.189163278443
