timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,-20.0650681483544,0,0,2,-22.0650681483544,0,0,0
2,232.535118820388,0,0,4,-328.873134320996,399,144.162208122104,14.2460450192801
3,879.476381045712,0,0,6,-124.584056830698,691.088272219982,278.5,28.4721656564276
4,1490.49688651427,0,0,8,247.979943998007,798,393.858477120907,42.6584653953603
5,1478.48218287546,0,0,10,238.232657334425,691.088272219982,482.376149907932,56.7851034131225
6,418.634160902698,0,0,12,-601.218846669383,399,538.020685243011,70.8323223290705
7,532.690567293304,0,0,14,-123.089908544052,9.77268145719588e-14,557,84.7804758373558
8,341.38317457848,0,0,16,87.7524331514086,-399,538.020685243011,98.6100561840604
9,47.6917139547726,0,0,18,126.102114816267,-691.088272219982,482.376149907932,112.301721450555
10,35.3428317104079,0,0,20,293.648031984582,-798,393.858477120907,125.836322604919
11,143.42913467784,0,0,22,394.822476614226,-691.088272219982,278.5,139.194930283596
12,-74.5950658098363,0,0,24,3.88386480223854,-399,144.162208122104,152.358861265821
13,268.987613909021,0,0,26,77.6779093052313,-1.95453629143918e-13,6.82128267125076e-14,165.30970460379
14,667.523046219848,0,0,28,206.655906969916,399,-144.162208122104,178.029347372037
15,858.245176640487,0,0,30,225.156904420505,691.088272219982,-278.5,190.5
16,753.605260958217,0,0,32,114.759516926781,798,-393.858477120907,202.704221152343
17,797.621220066217,0,0,34,340.284155631927,691.088272219982,-482.376149907932,214.62494212224
18,341.168433015687,0,0,36,217.943627555195,399,-538.020685243011,226.245490703504
19,-16.5664490622052,0,0,38,264.883936429617,2.93180443715876e-13,-557,237.549614508177
20,-1000.38083091763,0,0,40,-351.881649371579,-398.999999999999,-538.020685243011,248.521503696964
21,-875.258526059034,0,0,42,-2.93991702183959,-691.088272219982,-482.376149907932,259.14581309072
22,-931.346820702071,0,0,44,-52.8960272132384,-798,-393.858477120907,269.407683632075
23,-988.430362369267,0,0,46,-344.134853316448,-691.088272219982,-278.5,279.292763167164
24,-388.196035054614,0,0,48,-181.821053450926,-399.000000000001,-144.162208122104,288.787226518418
25,77.1186446970705,0,0,50,-270.759150123248,-3.90907258287835e-13,-1.36425653425015e-13,297.877794820319
26,969.145644944958,0,0,52,67.4316827317523,399.000000000001,144.162208122104,306.551754091101
27,1467.32243439702,0,0,54,128.937189162649,691.088272219982,278.5,314.796973014394
