timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,40.7597284886922,0,0,1,39.7597284886922,0,0,0
2,1518.46468812032,1,0,2,3.19637486550957,241.5,104.562894221418,5.15998481013294
3,579.909363928468,0,0,3,-53.693659014342,418.290270027884,202,10.3127529149265
4,774.902133984725,0,0,4,-13.2201033168964,483,285.671139599365,15.4510977022565
5,841.484280076597,0,0,5,47.7519141874875,418.290270027884,349.874263128913,20.5678327323121
6,549.212881759885,0,0,6,-114.176953849381,241.5,390.234033820784,25.6558017884822
7,486.315957192958,0,0,7,44.6080683069864,5.91504403988172e-14,404,30.7078888859714
8,158.417989810787,0,0,8,-34.0330722341449,-241.5,390.234033820784,35.7170282241479
9,-69.2335727743476,0,0,9,-50.493779944082,-418.290270027884,349.874263128913,40.6762140687048
10,-164.635362183425,0,0,10,-22.8850123326032,-483,285.671139599365,45.5785105498131
11,-207.331204757984,0,0,11,-52.4579960926623,-418.290270027884,202,50.4170613625625
12,-72.3554719060642,0,0,12,-2.60346548360677,-241.5,104.562894221418,55.1850993561242
13,112.955220063082,0,0,13,40.0792640648591,-1.18300880797634e-13,4.94757306855531e-14,59.875955998223
14,203.920149664528,0,0,14,-11.5000268157357,241.5,-104.562894221418,64.4830707016826
15,239.617260433485,0,0,15,-60.6730095943987,418.290270027884,-202,69
16,330.99153206525,0,0,16,44.2422451054982,483,-285.671139599365,73.4204265591164
17,110.285020817576,0,0,17,-52.8691540941752,418.290270027884,-349.874263128913,77.7381680127799
18,-16.3080902977811,0,0,18,32.4787579138594,241.5,-390.234033820784,81.9471856091432
19,-349.340687790369,0,0,19,-50.3822804468743,1.77451321196451e-13,-404,86.0415926565052
20,-601.199547442226,0,0,20,-79.4811763778236,-241.5,-390.234033820784,90.0156627563807
21,-673.656507522302,0,0,21,-20.3558121778917,-418.290270027884,-349.874263128913,93.8638378123869
22,-559.637826997527,0,0,22,89.4525767980948,-483,-285.671139599365,97.5807358037436
23,-526.161008782061,0,0,23,-30.0318970666931,-418.290270027884,-202,101.161158312516
24,-224.720925441752,0,0,24,-7.25812901440542,-241.500000000001,-104.562894221419,104.600097794072
25,72.7746796822123,0,0,25,-60.1180648983755,-2.36601761595269e-13,-9.89514613711061e-14,107.892744580588
26,525.624417490066,0,0,26,42.5270296608467,241.5,104.562894221419,111.0344936078
27,758.162410019571,0,0,27,-3.14881086392068,418.290270027884,202,114.020950855607
28,926.002409176896,0,0,28,12.4833300840276,483,285.671139599365,116.847939493503
29,952.821355483512,0,0,29,36.1453166044619,418.290270027884,349.874263128913,119.511505722253
30,788.129425642122,0,0,30,4.38746751770162,241.5,390.234033820784,122.007924303636
31,531.141868217119,0,0,31,-28.1918355534163,1.15373255542441e-12,404,124.333703770534
32,324.836417880337,0,0,32,17.6167927494966,-241.499999999999,390.234033820784,126.485591310057
33,79.6887522160889,0,0,33,-13.3558181978413,-418.290270027883,349.874263128913,128.4605773129
34,18.48703697677,0,0,34,51.5599977948502,-483,285.671139599365,130.255899582555
35,-74.1771010670946,0,0,35,-24.7558782376982,-418.290270027884,202,131.869047198487
36,31.266732462906,0,0,36,-1.09392578640373,-241.5,104.562894221418,133.297764027891
37,61.3035552577449,0,0,37,-110.236496623347,-3.54902642392903e-13,1.48427192056659e-13,134.540051881092
38,250.307390457322,0,0,38,-60.2238886274531,241.499999999999,-104.562894221418,135.594173306194
39,383.598257591698,0,0,39,-8.15066645525364,418.290270027883,-202,136.458654019068
40,394.812410322397,0,0,40,20.351264956494,483,-285.671139599365,137.132284965267
41,267.851191692795,0,0,41,20.821060782822,418.290270027884,-349.874263128913,137.614124011003
42,42.1550507228945,0,0,42,10.9855872828773,241.500000000002,-390.234033820783,137.903497260799
43,-217.621228463782,0,0,43,5.37877153621756,4.1405308279172e-13,-404,138
44,-411.71000976469,0,0,44,38.1205267952938,-241.499999999999,-390.234033820784,137.903497260799
45,-522.333900321763,0,0,45,63.2165088240313,-418.290270027883,-349.874263128913,137.614124011003
46,-614.18220891718,0,0,46,-28.643354283082,-483,-285.671139599365,137.132284965267
47,-337.225827918718,0,0,47,99.6057880900998,-418.290270027885,-202.000000000001,136.458654019068
48,-195.962216770782,0,0,48,-33.4934958555566,-241.5,-104.562894221418,135.594173306194
49,162.890645832591,0,0,49,-20.6494060484997,-4.73203523190537e-13,-1.97902922742212e-13,134.540051881092
50,497.165970622604,0,0,50,-32.1946876267048,241.499999999999,104.562894221418,133.297764027891
51,781.841655850715,0,0,51,-21.3176613756565,418.290270027884,202,131.869047198487
52,935.249386262906,0,0,52,-15.6776529190136,483,285.671139599365,130.255899582555
53,953.301414136478,0,0,53,3.67630366678108,418.290270027884,349.874263128913,128.4605773129
54,806.015955932956,0,0,54,-6.20366919788423,241.5,390.234033820784,126.485591310057
55,587.16808855501,0,0,55,3.83438478447529,5.32353963589354e-13,404,124.333703770534
56,289.423890930295,0,0,56,-37.3180671941244,-241.500000000001,390.234033820784,122.007924303636
57,129.142156833104,0,0,57,21.0466580098211,-418.290270027883,349.874263128913,119.511505722253
58,-14.7499848000517,0,0,58,7.73093610707947,-483,285.671139599366,116.847939493503
59,-28.7596952366998,0,0,59,14.5096239355767,-418.290270027884,202,114.020950855607
60,66.4919789043736,0,0,60,32.3945910751551,-241.5,104.562894221419,111.0344936078
61,175.40849012704,0,0,61,6.51574554645307,-2.30746511084881e-12,9.65026816545466e-13,107.892744580588
62,401.41457728979,0,0,62,97.8773737171364,241.499999999999,-104.562894221418,104.600097794072
63,385.236191768122,0,0,63,4.7847634277225,418.290270027883,-202,101.161158312516
64,354.039176510455,0,0,64,-4.87041969392344,483,-285.671139599365,97.5807358037436
65,205.523714098389,0,0,65,-21.7561306129693,418.290270027885,-349.874263128913,93.8638378123869
66,36.8149041117525,0,0,66,29.533275176155,241.5,-390.234033820784,90.0156627563807
67,-298.549655253079,0,0,67,-47.5912479095834,-1.06530586247365e-12,-404,86.0415926565052
68,-511.376426883234,0,0,68,-29.5895786715947,-241.499999999999,-390.234033820784,81.9471856091432
69,-604.128417344054,0,0,69,17.2979477999634,-418.290270027884,-349.874263128913,77.7381680127798
70,-669.163056910891,0,0,70,-43.9123438706415,-483,-285.671139599366,73.4204265591165
71,-526.729545398446,0,0,71,-46.4392753705624,-418.290270027884,-202,69
72,-214.583909957151,0,0,72,-5.004086437417,-241.499999999999,-104.562894221418,64.4830707016825
73,125.734252324931,0,0,73,-7.14170367329115,-7.09805284785806e-13,-2.96854384113318e-13,59.875955998223
74,474.155418236594,0,0,74,-1.09257534094567,241.499999999998,104.562894221417,55.1850993561243
75,758.360586373929,0,0,75,12.6532549834838,418.290270027883,202,50.4170613625625
76,981.960540549761,0,0,76,91.7108904005831,483,285.671139599365,45.5785105498131
77,880.491840442849,0,0,77,-5.34890678265315,418.290270027885,349.874263128913,40.6762140687048
78,706.924545113849,0,0,78,-38.5265169310825,241.5,390.234033820784,35.7170282241479
79,527.965854763731,0,0,79,14.2579658777575,2.48491643204527e-12,404,30.7078888859714
80,257.334482705576,0,0,80,2.94464709630964,-241.499999999999,390.234033820784,25.6558017884822
81,-25.0562772555707,0,0,81,-58.2081030889119,-418.290270027884,349.874263128913,20.5678327323121
82,-127.819841179278,0,0,82,-27.9420784809005,-483,285.671139599366,15.4510977022565
83,-115.930614675479,0,0,83,7.04690243747847,-418.290270027886,202.000000000001,10.3127529149266
84,-153.024776676496,0,0,84,-105.247655708048,-241.499999999999,104.562894221418,5.15998481013291
85,144.004882837298,0,0,85,59.0048828372984,-8.2810616558344e-13,3.46330114798871e-13,1.69001258282335e-14
86,158.070645278749,0,0,86,-59.7064756896996,241.500000000001,-104.562894221419,-5.15998481013294
87,276.834022541643,0,0,87,-16.1434945713137,418.290270027883,-201.999999999999,-10.3127529149265
88,271.207462119809,0,0,88,1.32969942142935,483,-285.671139599364,-15.4510977022565
89,192.705385787321,0,0,89,55.8572116206607,418.290270027885,-349.874263128913,-20.567832732312
90,-123.332869486291,0,0,90,-38.9430338770258,241.500000000001,-390.234033820784,-25.6558017884822
91,-355.675646727901,0,0,91,-11.9677578419287,-8.28704100878385e-13,-404,-30.7078888859714
92,-588.283846426912,0,0,92,-12.8327843819816,-241.499999999999,-390.234033820784,-35.7170282241479
93,-671.042621410771,0,0,93,44.7981258147297,-418.290270027882,-349.874263128914,-40.6762140687047
94,-735.651256283082,0,0,94,-15.4016061339037,-483,-285.671139599366,-45.578510549813
95,-595.260829408019,0,0,95,-19.5534980175724,-418.290270027884,-202,-50.4170613625625
96,-260.599754630967,0,0,96,44.6482389465744,-241.499999999999,-104.562894221418,-55.1850993561243
97,77.5133752955186,0,0,97,40.389331293743,-9.46407046381075e-13,-3.95805845484425e-13,-59.875955998223
98,331.361124540348,0,0,98,-48.2186989793836,241.499999999997,104.562894221417,-64.4830707016825
99,664.390725386522,0,0,99,14.1004553586394,418.290270027883,201.999999999999,-69
100,758.669547930724,0,0,100,-36.5811651095243,483,285.671139599365,-73.4204265591165
101,784.03233883767,0,0,101,-7.39402630634657,418.290270027883,349.874263128914,-77.7381680127799
102,674.733014098033,0,0,102,22.9461658863922,241.500000000001,390.234033820784,-81.9471856091432
103,332.285530097468,0,0,103,-88.6728772460296,2.72151819364053e-12,404,-86.0415926565052
104,134.961448092523,0,0,104,-27.7569229718816,-241.499999999999,390.234033820784,-90.0156627563807
105,-82.10122578926,0,0,105,-24.8213810779024,-418.290270027884,349.874263128913,-93.8638378123869
106,-287.24057330616,0,0,106,-98.3309771017814,-483,285.671139599365,-97.5807358037436
107,-253.999979494189,0,0,107,-43.5485511537887,-418.290270027884,202,-101.161158312516
108,-111.243800295059,0,0,108,22.2934032775958,-241.500000000002,104.562894221419,-104.600097794073
109,2.87105548312916,0,0,109,1.76380006371789,-1.06470792717871e-12,4.45281576169978e-13,-107.892744580588
110,192.689715235499,0,0,110,56.787103064719,241.499999999997,-104.562894221417,-111.0344936078
111,170.012976422603,0,0,111,-43.2563427496736,418.290270027885,-202.000000000001,-114.020950855607
112,229.764288390084,0,0,112,37.2833674829523,483,-285.671139599365,-116.847939493503
113,14.1271947320014,0,0,113,-47.7773064447184,418.290270027885,-349.874263128913,-119.511505722252
