timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,53.5724719472511,0,0,2,51.5724719472511,0,0,0
2,166.633824195556,0,0,4,-39.3864395814921,160,37.787580584968,4.23268319208006
3,351.403763420458,0,0,6,-13.1838123845459,277.12812921102,73,8.45944659398323
4,396.65373845946,0,0,8,-47.25823028867,320,103.237590053236,12.6743786948945
5,463.622619281542,0,0,10,33.1831965868507,277.12812921102,126.439708952528,16.8715845311429
6,309.821578913824,0,0,12,-24.2487856552214,160,141.025170638204,21.0451939308419
7,152.075125694153,0,0,14,-33.1142440297018,3.91886975727153e-14,146,25.1893697238548
8,26.3789508605854,0,0,16,0.0554643167760592,-160,141.025170638204,29.2983159056053
9,-133.33607800459,0,0,18,-34.013943489412,-277.12812921102,126.439708952528,33.3662857433144
10,-169.973073924452,0,0,20,-10.5982537910125,-320,103.237590053236,37.3875898133249
11,-153.764642212937,0,0,22,-12.9931169601929,-277.12812921102,73,41.3566039582759
12,-58.239723924996,0,0,24,-5.2950816629586,-160,37.7875805849681,45.2677771529947
13,103.473574344879,0,0,26,28.3579350767715,-7.83773951454306e-14,1.78798432675514e-14,49.1156392681076
14,209.609995502295,0,0,28,6.50276736675265,160,-37.787580584968,52.8948087205106
15,271.848281858274,0,0,30,-18.879847352746,277.12812921102,-73,56.6
16,282.443546459293,0,0,32,-26.5448945490076,320,-103.237590053236,60.2260310615361
17,195.825442419553,0,0,34,-52.6308084117414,277.128129211021,-126.439708952528,63.767830572802
18,124.246769454965,0,0,36,2.05149508624887,160,-141.025170638204,67.2204450069204
19,-11.0689136729607,0,0,38,26.3520407566306,1.17566092718146e-13,-146,70.5790455704086
20,-187.081816743652,0,0,40,0.104418937868377,-160,-141.025170638204,73.8389349566833
21,-229.990440196051,0,0,42,54.5818440518296,-277.12812921102,-126.439708952528,76.9955539156681
22,-256.284882081772,0,0,44,42.9082203411468,-320,-103.237590053236,80.0444876303172
23,-208.720862109186,0,0,46,12.425795210698,-277.128129211021,-73.0000000000001,82.9814718911363
24,-105.503436505702,0,0,48,-41.5182549807983,-160,-37.7875805849681,85.8023990600653
25,168.014123868264,0,0,50,29.5108000528832,-1.56754790290861e-13,-3.57596865351027e-14,88.503323815381
26,406.328599353399,0,0,52,65.4605500988437,160,37.7875805849681,91.0804686695869
27,466.454283896005,0,0,54,-31.2040745675861,277.12812921102,73,93.5302292525706
28,557.621390464128,0,0,56,-17.46537894175,320,103.237590053236,95.8491793526418
29,559.516216479839,0,0,58,-0.0856973921081929,277.128129211021,126.439708952528,98.0340757083984
30,493.249489829745,0,0,60,32.1424566468197,160,141.025170638204,100.081862544722
31,320.860421163101,0,0,62,10.8707453165463,7.64377676471657e-13,146,101.989675846554
32,167.564944904926,0,0,64,18.7849269022398,-160,141.025170638204,103.754847364481
33,4.78450976540882,0,0,66,-15.9019783226232,-277.12812921102,126.439708952528,105.374908346524
34,-11.4748394587663,0,0,68,30.4399774970906,-320,103.237590053236,106.847592990907
35,-65.7866674591801,0,0,70,-39.8293798631509,-277.12812921102,73,108.170841614991
