timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,-131.197898392483,0,0,-3,-128.197898392483,0,0,0
2,281.339580296955,0,0,-6,54.2456386273265,148.4,75.9892716421001,8.70467002752861
3,390.419184400685,0,0,-9,-21.8143212294562,257.036339843221,146.8,17.3971657869196
4,549.598049868565,0,0,-12,31.1261688753447,296.8,207.60655095637,26.0653300368501
5,421.134624145885,0,0,-15,-109.863813814261,257.036339843221,254.265058551111,34.6970395658134
6,376.51970441129,0,0,-18,-80.7563403347066,148.4,283.59582259847,43.2802221475265
7,286.781964993635,0,0,-21,-37.6209084313949,3.63475169986934e-14,293.6,51.80287342503
8,196.102662559907,0,0,-24,24.6537662615695,-148.4,283.59582259847,60.2530736998668
9,2.30042584365788,0,0,-27,-36.5472974670906,-257.036339843221,254.265058551111,68.6190046028585
10,-121.89157486418,0,0,-30,-79.5870914437134,-296.8,207.60655095637,76.8889656231629
11,-69.6890236209498,0,0,-33,-11.5040742502251,-257.036339843221,146.8,85.0513904724968
12,-86.0015130417662,0,0,-36,-70.6856479455019,-148.4,75.9892716421002,93.0948632616357
13,182.63210970009,0,0,-39,120.623975233523,-7.26950339973869e-14,3.59556300229663e-14,101.008134466568
14,203.075630024769,0,0,-42,63.8847650049003,148.4,-75.9892716421001,108.780136661969
15,134.077371666792,0,0,-45,-47.5589681764296,257.036339843221,-146.8,116.4
16,198.637139240416,0,0,-48,33.5866227840162,296.8,-207.60655095637,123.85706741277
17,22.9282400437473,0,0,-51,-59.9839507655743,257.036339843222,-254.265058551111,131.140909517211
18,-222.889884109847,0,0,-54,-171.935400712887,148.4,-283.59582259847,138.241339201511
19,-337.558944804969,0,0,-57,-132.107370677682,1.0904255099608e-13,-293.6,145.148425872713
20,-277.10674111284,0,0,-60,63.0365721400842,-148.4,-283.595822598471,151.852509345547
21,-321.501645037269,0,0,-63,94.4555400039938,-257.036339843221,-254.265058551111,158.34421335307
22,-472.224204925387,0,0,-66,-66.4321126292452,-296.8,-207.60655095637,164.614458660228
23,-296.186403434623,0,0,-69,5.99546064661474,-257.036339843222,-146.8,170.654475761984
24,-144.885206898462,0,0,-72,-24.9517524046231,-148.4,-75.9892716421003,176.455817148261
25,269.40283238743,0,0,-75,162.392463268873,-1.45390067994774e-13,-7.19112600459326e-14,182.010369118557
26,215.164497123344,0,0,-78,-118.535137648436,148.4,75.9892716421002,187.31036312968
27,501.746511269394,0,0,-81,-13.4382152345912,257.036339843221,146.8,192.348386660764
28,606.797495006526,0,0,-84,-10.7264495301889,296.8,207.60655095637,197.117393580345
29,1292.23856420755,1,0,-87,53.6216380691929,257.036339843222,254.265058551111,201.610714001017
30,510.865959718238,0,0,-90,-36.9519264881053,148.4,283.59582259847,205.822063607873
31,447.606025663719,0,0,-93,37.2604732160352,7.08960294927462e-13,293.6,209.745552447683
32,81.3948595407055,0,0,-96,-171.176656224296,-148.4,283.595822598471,213.37569316653
33,-5.92668095358447,0,0,-99,-120.862808345845,-257.036339843221,254.265058551111,216.707408684371
34,135.716339225278,0,0,-102,107.17374897312,-296.8,207.60655095637,219.736039295788
35,-27.1566364087424,0,0,-105,-34.3776457525346,-257.036339843221,146.8,222.457349187014
36,178.061434497752,0,0,-108,133.604630495557,-148.4,75.9892716421001,224.867532360095
37,100.181487792649,0,0,-111,-15.7817301632798,-2.18085101992161e-13,1.07866890068899e-13,226.963217955929
38,165.755186790238,0,0,-114,-21.3970165363709,148.4,-75.9892716420999,228.74147496871
39,169.774885465087,0,0,-117,-53.6612707233444,257.036339843221,-146.8,230.19981634521
40,112.270777303576,0,0,-120,-88.2588742032009,296.8,-207.60655095637,231.336202463147
41,107.485303602217,0,0,-123,-4.43502167367137,257.036339843221,-254.265058551111,232.149043983779
42,-116.397724552581,0,0,-126,-87.8391060288504,148.400000000001,-283.59582259847,232.637204074739
43,-246.849104969322,0,0,-129,-57.0491049693226,2.54432618990854e-13,-293.6,232.8
44,-148.168447836931,0,0,-132,183.1901706868,-148.4,-283.595822598471,232.637204074739
45,-364.116428560039,0,0,-135,50.0359258505151,-257.036339843221,-254.265058551111,232.149043983779
46,-391.878130026947,0,0,-138,19.1922184662769,-296.8,-207.60655095637,231.336202463147
47,-302.831033022816,0,0,-141,11.8054904751966,-257.036339843222,-146.8,230.19981634521
48,-113.082407885567,0,0,-144,26.5653887878242,-148.4,-75.9892716421002,228.74147496871
49,-54.049857428402,0,0,-147,-134.01307538433,-2.90780135989548e-13,-1.43822520091865e-13,226.963217955929
50,255.595801494944,0,0,-150,-43.661002507251,148.4,75.9892716420999,224.867532360095
51,468.486522748011,0,0,-153,-4.80716628222426,257.036339843222,146.8,222.457349187014
52,647.876506298648,0,0,-156,79.7339160464904,296.8,207.60655095637,219.736039295788
53,545.675690102779,0,0,-159,-23.3331169759245,257.036339843221,254.265058551111,216.707408684371
54,437.92551019002,0,0,-162,-45.4460055749812,148.4,283.59582259847,213.37569316653
55,449.300325912977,0,0,-165,110.954773465294,3.27127652988241e-13,293.6,209.745552447683
56,146.829332548425,0,0,-168,-26.1885536579186,-148.4,283.59582259847,205.822063607873
57,-13.810052519491,0,0,-171,-41.6494852283987,-257.036339843221,254.265058551111,201.610714001017
58,-127.204241644525,0,0,-174,-61.1281861812402,-296.8,207.606550956371,197.117393580345
59,-23.2497093120618,0,0,-177,71.638243870396,-257.036339843221,146.8,192.348386660764
60,-151.133999629234,0,0,-180,-86.0336344010144,-148.4,75.9892716421002,187.31036312968
61,84.0297295088759,0,0,-183,85.0193603903192,-1.41792058985492e-12,7.01316518162745e-13,182.010369118557
