timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,13.9040869992972,0,0,2,11.9040869992972,0,0,0
2,1130.8089380172,0,0,4,612.830341037902,346.5,152.185598520282,15.2929984590172
3,1010.26895991672,0,0,6,79.5487468172586,600.155604822616,294,30.5646082768475
4,1110.23926896597,0,0,8,-52.332989097969,693,415.77878733769,45.7934707262529
5,1175.644238676,0,0,10,-4.69259043792325,600.155604822616,509.22293742525,60.9582868660553
6,760.873099998779,0,0,12,-241.629133188825,346.5,567.964385857972,76.0378473296321
7,912.896624266898,0,0,14,219.885562278765,8.48680231809116e-14,588,91.0110619881326
8,582.213491450404,0,0,16,238.892116145501,-346.5,567.964385857972,105.856989446931
9,30.3427579478146,0,0,18,-17.2794409888794,-600.155604822616,509.22293742525,120.55486633406
10,85.3262064752847,0,0,20,207.463282797931,-693,415.77878733769,135.084136339663
11,-156.439293534104,0,0,22,-21.7081676773437,-600.155604822616,294,149.424478965856
12,163.818988859061,0,0,24,170.577552392005,-346.5,152.185598520282,163.555837946774
13,281.163955432254,0,0,26,77.7055061331726,-1.69736046361823e-13,7.20092317898644e-14,177.458449299081
14,473.835622631156,0,0,28,60.4083521877558,346.5,-152.185598520282,191.112868963682
15,216.98411882485,0,0,30,-323.671485997766,600.155604822616,-294,204.5
16,444.625746417233,0,0,32,-82.1965855398501,693,-415.77878733769,217.601119294773
17,531.929211120932,0,0,34,176.598639975544,600.155604822616,-509.22293742525,230.397903748021
18,-115.514736193415,0,0,36,-172.922806235004,346.5,-567.964385857972,242.872455899562
19,-454.912230935311,0,0,38,-159.919559895533,2.54604069542735e-13,-588,255.007328960222
20,-696.593825970814,0,0,40,-88.9149913255942,-346.499999999999,-567.964385857972,266.785551212751
21,-852.645672881724,0,0,42,-63.457780382164,-600.155604822616,-509.22293742525,278.190649748306
22,-952.981003943588,0,0,44,-177.408890111195,-693,-415.77878733769,289.206673505298
23,-381.113872109707,0,0,46,167.223517134511,-600.155604822616,-294,299.818215578399
24,-392.022145889636,0,0,48,-251.346982135843,-346.500000000001,-152.185598520283,310.01043476649
25,453.896670064293,0,0,50,84.127593734869,-3.39472092723646e-13,-1.44018463579729e-13,319.769076329424
26,971.938375207136,0,0,52,92.1722847622853,346.5,152.185598520282,329.080491924567
27,1037.68754922152,0,0,54,-248.399714296341,600.155604822616,294,337.931658695242
28,1508.3674218066,0,0,56,-2.72156301545968,693,415.77878733769,346.310197484368
29,1534.91306091495,0,0,58,13.3301285192445,600.155604822616,509.22293742525,354.204390147835
