timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,16.0499484031708,0,0,1,15.0499484031708,0,0,0
2,336.599199992828,0,0,2,25.2285765530528,218.4,82.0715192020093,8.8991042377655
3,547.794760550952,0,0,3,-9.82089809565993,378.279896373043,158.55,17.785762273569
4,706.897845577491,0,0,4,15.22673995065,436.8,224.223560314254,26.6475453125873
5,696.496353538274,0,0,5,3.12774227525562,378.279896373043,274.616655540045,35.4720593499295
6,592.778458540717,0,0,6,17.8364165196797,218.4,306.295079516264,44.2469625047737
7,406.272696342187,0,0,7,29.2127140605845,5.34925721867564e-14,317.1,52.9599822816028
8,164.334302632371,0,0,8,6.84029038170752,-218.4,306.295079516264,61.5989327343999
9,-27.4120034707825,0,0,9,-2.90049414758048,-378.279896373043,274.616655540046,70.1517315097952
10,-101.749761293051,0,0,10,22.2202616473651,-436.8,224.223560314254,78.6064167453298
11,-99.5255236536175,0,0,11,22.2532089202233,-378.279896373043,158.55,86.951163799202
12,-47.0596503724219,0,0,12,-17.9054713625294,-218.4,82.0715192020094,95.1743017880983
13,103.173437731069,0,0,13,-13.0908921789099,-1.06985144373513e-13,3.88335500009626e-14,103.264329909979
14,282.732924299708,0,0,14,21.1945099727282,218.4,-82.0715192020094,111.209933528989
15,364.39870051602,0,0,15,10.6688041429777,378.279896373043,-158.55,119
16,339.40702133058,0,0,16,-15.7930525658161,436.8,-224.223560314254,126.62363421065
17,275.55524873293,0,0,17,20.8218340807902,378.279896373043,-274.616655540045,134.070173819142
18,86.4741163147334,0,0,18,15.0399916645036,218.4,-306.295079516264,141.329204166493
19,-116.71637091974,0,0,19,32.9930562378809,1.60477716560269e-13,-317.1,148.390572842379
20,-350.545218971112,0,0,20,-1.09454333904178,-218.4,-306.295079516264,155.244403884193
21,-511.353705521423,0,0,21,-41.3382651978131,-378.279896373043,-274.616655540045,161.881111589479
22,-461.431973218133,0,0,22,9.30017317372293,-436.8,-224.223560314254,168.291413922398
23,-312.784712628044,0,0,23,26.578838249501,-378.279896373043,-158.55,174.466345495499
24,-113.560274922977,0,0,24,-17.4860258295843,-218.400000000001,-82.0715192020096,180.397270108618
25,186.283223834014,0,0,25,-24.7926689933769,-2.13970288747026e-13,-7.76671000019252e-14,186.075892827391
26,541.210330429724,0,0,26,23.2445396432469,218.4,82.0715192020095,191.494271584467
27,750.970316177821,0,0,27,-9.50440848242815,378.279896373043,158.55,196.644828287207
28,893.862870929704,0,0,28,3.31895119911789,436.8,224.223560314254,201.520359416332
29,877.18043729405,0,0,29,-10.8301607197347,378.279896373043,274.616655540045,206.114046100696
30,732.891332954925,0,0,30,-32.2232102154363,218.4,306.295079516264,210.419463654097
31,599.445749898127,0,0,31,36.9151593373503,1.04337552838381e-12,317.1,214.430590560776
32,342.777921990918,0,0,32,4.74102557759994,-218.4,306.295079516264,218.141816897054
33,165.423072759726,0,0,33,14.5383614154026,-378.279896373042,274.616655540046,221.547952177321
34,72.6881367813488,0,0,34,26.6203438537033,-436.8,224.223560314254,224.644232613392
35,55.8254987656187,0,0,35,13.1290673615599,-378.279896373043,158.55,227.426327777102
36,143.652182015927,0,0,36,14.0903161571199,-218.4,82.0715192020094,229.890346656798
37,236.009905796626,0,0,37,-33.0229373026479,-3.20955433120538e-13,1.16500650002888e-13,232.032843099274
38,422.265471572858,0,0,38,14.0861701453446,218.399999999999,-82.0715192020091,233.850820629523
39,542.600232059963,0,0,39,48.52859904534,378.279896373042,-158.55,235.341736641581
40,493.347979033326,0,0,40,4.26803339298815,436.8,-224.223560314254,236.503505954592
41,363.330627657432,0,0,41,-18.6671169046858,378.279896373043,-274.616655540046,237.334503729121
42,209.775056205628,0,0,42,17.8365679822513,218.400000000001,-306.295079516263,237.833567739639
43,-7.66698204139449,0,0,43,28.4330179586051,3.74448005307295e-13,-317.1,238
44,-212.826996696649,0,0,44,30.0345150799756,-218.399999999999,-306.295079516264,237.833567739639
45,-361.127510387164,0,0,45,9.43453779680329,-378.279896373042,-274.616655540046,237.334503729121
46,-384.941550479627,0,0,46,-6.4214961199651,-436.8,-224.223560314254,236.503505954592
47,-247.303159090318,0,0,47,7.18500064114574,-378.279896373044,-158.55,235.341736641581
48,-33.3105857650629,0,0,48,-14.689887192576,-218.4,-82.0715192020094,233.850820629523
49,316.320116930645,0,0,49,35.2872738313711,-4.27940577494051e-13,-1.5533420000385e-13,232.032843099274
50,592.131591982337,0,0,50,11.7697261235306,218.399999999999,82.0715192020091,229.890346656798
51,841.230481795593,0,0,51,25.9742576454484,378.279896373043,158.55,227.426327777102
52,966.137775193072,0,0,52,28.4699822654268,436.8,224.223560314254,224.644232613392
53,925.001703189447,0,0,53,-2.44280090096173,378.279896373043,274.616655540046,221.547952177321
54,811.684171708966,0,0,54,14.847275295648,218.4,306.295079516264,218.141816897054
55,588.46960391698,0,0,55,1.93901335620316,4.81433149680808e-13,317.1,214.430590560776
56,348.205735962168,0,0,56,-6.10880720819226,-218.400000000001,306.295079516264,210.419463654097
57,104.525570230648,0,0,57,-54.9252350370523,-378.279896373042,274.616655540046,206.114046100696
58,33.3225713801843,0,0,58,-13.6213483504019,-436.8,224.223560314255,201.520359416332
59,36.6695715214998,0,0,59,0.754639607335799,-378.279896373043,158.55,196.644828287207
60,140.068004285616,0,0,60,24.9022134991397,-218.4,82.0715192020094,191.494271584467
61,209.795713067524,0,0,61,-37.2801797598661,-2.08675105676762e-12,7.57450503778632e-13,186.075892827391
62,357.951411454128,0,0,62,-20.7743394524805,218.399999999999,-82.0715192020091,180.397270108618
63,479.377490823537,0,0,63,22.1812489549961,378.279896373042,-158.55,174.466345495499
64,463.588738079646,0,0,64,18.7208844715023,436.8,-224.223560314254,168.291413922398
65,337.390874460969,0,0,65,6.84652203849141,378.279896373044,-274.616655540045,161.881111589479
66,116.486809945569,0,0,66,-16.862514422361,218.4,-306.295079516264,155.244403884193
67,-74.8769126750568,0,0,67,26.8325144825655,-9.63407040845739e-13,-317.1,148.390572842379
68,-344.649530879471,0,0,68,-29.2836555297017,-218.399999999999,-306.295079516264,141.329204166493
69,-450.118036872548,0,0,69,-0.291658778601083,-378.279896373043,-274.616655540045,134.070173819142
70,-446.456797048709,0,0,70,17.9431290548958,-436.8,-224.223560314255,126.62363421065
71,-367.381722238546,0,0,71,-20.5518258655031,-378.279896373043,-158.55,119
72,-107.58554829612,0,0,72,9.67603737689917,-218.399999999999,-82.0715192020089,111.209933528989
73,155.056523720626,0,0,73,-21.2078061893522,-6.41910866241077e-13,-2.33001300005775e-13,103.264329909979
74,472.410109710918,0,0,74,2.76428872081326,218.399999999998,82.0715192020085,95.1743017880985
75,674.361214341709,0,0,75,-24.4198458305345,378.279896373042,158.55,86.951163799202
76,835.959693183724,0,0,76,20.3297161241397,436.8,224.223560314254,78.6064167453298
77,782.422267442033,0,0,77,-17.6260159808517,378.279896373044,274.616655540045,70.1517315097953
78,695.216618165109,0,0,78,30.9226059144448,218.4,306.295079516264,61.5989327344
79,435.456796958879,0,0,79,-13.6031853227258,2.24722877332789e-12,317.1,52.9599822816029
80,200.726530640489,0,0,80,-11.4155113805492,-218.399999999999,306.295079516264,44.2469625047737
81,43.8333214175563,0,0,81,31.0245029006242,-378.279896373043,274.616655540045,35.4720593499296
82,-49.4907321841155,0,0,82,54.4381621890426,-436.8,224.223560314255,26.6475453125873
83,-125.375018585274,0,0,83,-6.43088448580004,-378.279896373044,158.550000000001,17.7857622735691
84,-27.0722248891464,0,0,84,16.3571516710783,-218.399999999999,82.071519202009,8.89910423776546
85,69.5564708760152,0,0,85,-15.4435291239844,-7.4889601061459e-13,2.71834850006738e-13,2.9146593819707e-14
86,211.491393831261,0,0,86,-1.93798272896427,218.400000000001,-82.0715192020095,-8.8991042377655
87,289.428350636385,0,0,87,0.484216536911674,378.279896373042,-158.55,-17.7857622735689
88,312.543342622714,0,0,88,38.614448249555,436.8,-224.223560314253,-26.6475453125872
89,190.314853357696,0,0,89,33.1236718746273,378.279896373044,-274.616655540045,-35.4720593499294
90,-2.77216479365741,0,0,90,39.3698772273793,218.400000000001,-306.295079516264,-44.2469625047737
91,-251.338477321878,0,0,91,27.7215049597251,-7.49436752098713e-13,-317.1,-52.9599822816028
92,-514.183059266567,0,0,92,-19.8890470159044,-218.399999999999,-306.295079516264,-61.5989327344
93,-653.826177667251,0,0,93,-23.7778942443681,-378.279896373041,-274.616655540046,-70.1517315097951
94,-651.495356042344,0,0,94,-5.86537898275977,-436.8,-224.223560314255,-78.6064167453297
95,-498.301135738964,0,0,95,30.4799244332813,-378.279896373043,-158.55,-86.951163799202
96,-317.272648425634,0,0,96,-17.6268274355274,-218.399999999999,-82.071519202009,-95.1743017880984
