timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,215.427954473116,0,0,-2,217.427954473116,0,0,0
2,643.388206598273,0,0,-4,177.789604593829,303.5,148.562131888847,17.5364701155967
3,519.112836312651,0,0,-6,-322.612997676537,525.677420097154,287,35.048413892033
4,882.210680177278,0,0,-8,-175.179951516252,607,405.879292401078,52.5113392924514
5,1181.74261533901,0,0,-10,99.0657906329651,525.677420097154,497.098581772268,69.9008228366258
6,1109.24153972078,0,0,-12,176.107571671445,303.5,554.441424289925,87.1925437594069
7,784.285194053477,0,0,-14,119.922876027965,7.43360607082443e-14,574,104.362318025511
8,161.867182673188,0,0,-16,-194.460373769819,-303.5,554.441424289925,121.386132153082
9,198.614212200472,0,0,-18,106.952873726644,-525.677420097154,497.098581772268,138.240176798714
10,-22.5078822836054,0,0,-20,43.711945258343,-607,405.879292401078,154.900880056973
11,-304.916765374413,0,0,-22,-215.584285705098,-525.677420097154,287,171.344940427839
12,105.779567701379,0,0,-24,97.1680764065733,-303.5,148.562131888847,187.549359405958
13,115.607892300042,0,0,-26,-61.8835813460928,-1.48672121416489e-13,7.02947262710581e-14,203.491473646135
14,352.876724554319,0,0,-28,6.78986978310002,303.5,-148.562131888847,219.148986660066
15,371.358000452157,0,0,-30,-71.8194196449975,525.677420097154,-287,234.5
16,396.671156410825,0,0,-32,-21.9725950737897,607,-405.879292401078,249.523043885693
17,273.233030528124,0,0,-34,14.4570849713979,525.677420097155,-497.098581772268,264.197107231839
18,-135.195616860482,0,0,-36,-126.755859604529,303.5,-554.441424289925,278.501667033972
19,-578.552975517802,0,0,-38,-258.969692589549,2.23008182124733e-13,-574,292.416717071746
20,-784.287934618324,0,0,-40,-192.269306217838,-303.499999999999,-554.441424289925,305.922795889439
21,-617.563536019902,0,0,-42,128.211451834959,-525.677420097154,-497.098581772268,319.001014014561
22,-547.821232653638,0,0,-44,177.424979370949,-607,-405.879292401078,331.633080376491
23,-391.415198800012,0,0,-46,123.460893408955,-525.677420097155,-287,343.801327888188
24,-81.8241826366219,0,0,-48,62.7492110970088,-303.500000000001,-148.562131888847,355.488738155217
25,314.155054882956,0,0,-50,-2.52391039454994,-2.97344242832977e-13,-1.40589452542116e-13,366.678965277506
26,881.987252079855,0,0,-52,104.56876148044,303.5,148.562131888847,377.356358710567
27,1191.87122647028,0,0,-54,45.6878212189197,525.677420097154,287,387.505985154202
28,1518.40875189862,0,0,-56,164.415810059473,607,405.879292401078,397.113649438065
29,1392.76282392696,0,0,-58,21.820907682633,525.677420097155,497.098581772268,406.165914374902
30,1192.3229752652,0,0,-60,-20.2685685783864,303.5,554.441424289925,414.650119553662
31,960.561398615429,0,0,-62,26.0069995691934,1.44992890505717e-12,574,422.554399046235
32,638.428204492987,0,0,-64,21.6190822000426,-303.499999999999,554.441424289925,429.867698003019
33,302.917869836011,0,0,-66,-39.0830799532351,-525.677420097154,497.098581772268,436.579788114132
34,125.755174099615,0,0,-68,-47.8054002160874,-607,405.879292401078,442.681281914624
35,-8.66218401138187,0,0,-70,-148.148409827928,-525.677420097154,287,448.1636459137
36,379.412160495757,0,0,-72,153.330816077337,-303.5,148.562131888847,453.019212529573
37,551.324211752225,0,0,-74,168.08302093895,-4.46016364249466e-13,2.10884178813174e-13,457.241190813275
38,442.307743587244,0,0,-76,-97.453800470321,303.499999999999,-148.562131888847,460.823675946412
39,818.084152346515,0,0,-78,193.645074749775,525.677420097154,-287,463.761657499585
40,616.067062864416,0,0,-80,28.8953288255633,607,-405.879292401078,466.051026439931
41,253.504170380937,0,0,-82,-160.763248821923,525.677420097154,-497.098581772268,467.688580877973
42,222.475692635393,0,0,-84,88.7450863795571,303.500000000002,-554.441424289925,468.672030545759
43,-230.700926245322,0,0,-86,-39.7009262453228,5.2035242495771e-13,-574,469
44,-131.541925134118,0,0,-88,345.727468610048,-303.499999999999,-554.441424289925,468.672030545759
45,-415.322841421532,0,0,-90,229.764579569916,-525.677420097154,-497.098581772268,467.688580877973
46,-716.367260654641,0,0,-92,-77.5389946934934,-607,-405.879292401078,466.051026439931
47,-258.146743602079,0,0,-94,184.769018995491,-525.677420097155,-287.000000000001,463.761657499585
48,-86.5052852206928,0,0,-96,0.733170721742233,-303.5,-148.562131888847,460.823675946412
49,290.585966007047,0,0,-98,-68.6552248062277,-5.94688485665955e-13,-2.81178905084232e-13,457.241190813275
50,889.108146175855,0,0,-100,84.0268017574365,303.499999999999,148.562131888846,453.019212529573
51,1190.44867802261,0,0,-102,31.6076120117584,525.677420097155,287,448.1636459137
52,1288.25935885537,0,0,-104,-63.3012154603281,607,405.879292401078,442.681281914624
53,1424.92042801002,0,0,-106,71.564638026465,525.677420097154,497.098581772268,436.579788114132
54,1296.27141315186,0,0,-108,116.462290858912,303.5,554.441424289925,429.867698003019
55,875.341401106681,0,0,-110,-11.2129979395542,6.69024546374199e-13,574,422.554399046235
56,455.474840939191,0,0,-112,-98.1167029043955,-303.500000000001,554.441424289925,414.650119553662
57,383.844008157021,0,0,-114,120.256932107004,-525.677420097154,497.098581772268,406.165914374902
58,116.298609325842,0,0,-116,36.3056674866981,-607,405.879292401079,397.113649438065
59,222.508861877402,0,0,-118,191.680296820354,-525.677420097154,287,387.505985154202
60,-45.4315531073712,0,0,-120,-147.850043706786,-303.5,148.562131888847,377.356358710568
61,473.33877410927,0,0,-122,228.659808831765,-2.89985781011435e-12,1.37110245717103e-12,366.678965277506
62,276.83404866443,0,0,-124,-109.59255760194,303.499999999999,-148.562131888846,355.488738155217
63,500.919947051297,0,0,-126,44.441199065954,525.677420097153,-286.999999999999,343.801327888189
64,413.297906446654,0,0,-128,8.54411847124128,607,-405.879292401078,331.633080376491
65,298.905944606744,0,0,-130,81.3260922672947,525.677420097155,-497.098581772267,319.001014014561
66,-167.796878305456,0,0,-132,-90.7782499049701,303.5,-554.441424289925,305.922795889439
67,-164.291674051104,0,0,-134,251.291608877152,-1.33880053524122e-12,-574,292.416717071746
68,-516.726545247292,0,0,-136,198.71321200866,-303.499999999999,-554.441424289925,278.501667033972
69,-779.867159769005,0,0,-138,116.711734868579,-525.677420097155,-497.098581772268,264.197107231839
70,-871.269451131687,0,0,-140,32.0867973836986,-607,-405.879292401079,249.523043885693
71,-606.755390876782,0,0,-142,113.422029220373,-525.677420097154,-287,234.5
72,-331.85100613611,0,0,-144,45.0621390926689,-303.499999999999,-148.562131888846,219.148986660066
73,298.257739867181,0,0,-146,240.766266221048,-8.92032728498932e-13,-4.21768357626348e-13,203.491473646135
74,812.882194711545,0,0,-148,321.270703416744,303.499999999997,148.562131888845,187.549359405959
75,842.871626926343,0,0,-150,8.8492664013508,525.677420097153,286.999999999999,171.344940427839
76,1025.62133675296,0,0,-152,9.84116429490867,607,405.879292401078,154.900880056973
77,956.887265401121,0,0,-154,-50.128913267016,525.677420097155,497.098581772267,138.240176798714
78,925.975640509839,0,0,-156,102.648084066831,303.5,554.441424289925,121.386132153082
79,391.416428096344,0,0,-158,-128.945889929171,3.12286599223908e-12,574,104.362318025511
80,1487.67624530314,1,0,-160,5.16874135110236,-303.499999999999,554.441424289925,87.1925437594069
81,-264.71777422181,0,0,-162,-144.039758733549,-525.677420097154,497.098581772268,69.9008228366259
82,-536.059192556675,0,0,-164,-223.449824250206,-607,405.879292401079,52.5113392924514
83,-250.969345836551,0,0,-166,118.659660368571,-525.677420097157,287.000000000002,35.0484138920332
84,-464.732744949082,0,0,-168,-159.331346953526,-303.499999999999,148.562131888846,17.5364701155966
85,192.307370556144,0,0,-170,362.307370556144,-1.04070484991542e-12,4.92063083897406e-13,5.74359348800109e-14
86,-116.882582853166,0,0,-172,-82.2839808487227,303.500000000001,-148.562131888847,-17.5364701155967
87,-78.9065437745124,0,0,-174,-108.535549979634,525.677420097153,-286.999999999999,-35.0484138920328
88,-155.680659524123,0,0,-176,-128.290027830595,607,-405.879292401077,-52.5113392924513
89,-180.495533376083,0,0,-178,38.8264511356544,525.677420097156,-497.098581772267,-69.9008228366256
90,-558.325413918324,0,0,-180,-40.1914458689929,303.500000000001,-554.441424289925,-87.192543759407
91,-913.732705793364,0,0,-182,-53.3703877678517,-1.04145629240824e-12,-574,-104.362318025511
92,-1149.06195968243,0,0,-184,14.2655967605802,-303.499999999999,-554.441424289925,-121.386132153082
93,-1068.38611630226,0,0,-186,278.630062365874,-525.677420097152,-497.098581772269,-138.240176798714
94,-1093.09337878195,0,0,-188,262.686793676102,-607,-405.879292401079,-154.900880056973
95,-1365.79055976495,0,0,-190,-191.768199239956,-525.677420097154,-287,-171.344940427839
96,-958.845972919446,0,0,-192,-127.234481624642,-303.499999999999,-148.562131888846,-187.549359405959
97,-484.598656420948,0,0,-194,-87.1071827748118,-1.18937697133191e-12,-5.62357810168465e-13,-203.491473646135
98,154.633521961753,0,0,-196,117.720376732977,303.499999999997,148.562131888845,-219.148986660066
99,442.756128290169,0,0,-198,62.5787081930161,525.677420097153,286.999999999999,-234.5
100,499.483146022491,0,0,-200,-63.8731024928946,607,405.879292401078,-249.523043885693
101,508.494892525839,0,0,-202,-48.0840021117436,525.677420097153,497.098581772268,-264.197107231839
102,534.158315883036,0,0,-204,158.718558627083,303.500000000001,554.441424289925,-278.501667033972
103,103.131450400576,0,0,-206,27.5481674723187,3.42021023507206e-12,574,-292.416717071746
104,-208.986985668367,0,0,-208,53.9943859311447,-303.499999999999,554.441424289925,-305.922795889439
105,-624.147985980357,0,0,-210,-66.5681336409087,-525.677420097154,497.098581772268,-319.001014014561
106,-635.946830574183,0,0,-212,108.80695740123,-607,405.879292401078,-331.633080376491
107,-803.000416867521,0,0,-214,-6.52166888217831,-525.677420097155,287,-343.801327888188
108,-896.58788389096,0,0,-216,-170.161277624588,-303.500000000003,148.562131888848,-355.488738155217
109,-349.852238303525,0,0,-218,234.826726973982,-1.3380490927484e-12,6.32652536439523e-13,-366.678965277506
110,-503.427145127904,0,0,-220,-61.0086545284878,303.499999999997,-148.562131888845,-377.356358710567
111,-543.092976770754,0,0,-222,-172.264411713707,525.677420097155,-287.000000000001,-387.505985154202
112,-628.973395468983,0,0,-224,-208.98045362984,607,-405.879292401078,-397.113649438065
113,-807.145304042816,0,0,-226,-203.558227992803,525.677420097156,-497.098581772267,-406.165914374902
114,-2008.81257003399,1,0,-228,189.152509712306,303.500000000001,-554.441424289925,-414.650119553662
