timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,-10.7339650356678,0,0,0,-10.7339650356678,0,0,0
2,65.4362354408744,0,0,0,3.96311673135963,48.05,12.2939046423697,1.12921406714503
3,132.180999142125,0,0,0,22.9491090121305,83.2250413036846,23.75,2.25684882631001
4,114.318489796067,0,0,0,-18.7504094886136,96.1,33.587572106361,3.3813271783199
5,129.018768529012,0,0,0,0.156444107046187,83.2250413036846,41.1362066797608,4.50107643852047
6,136.665064990451,0,0,0,37.1190577054004,48.05,45.8814767487307,5.61453053632002
7,52.1587080994538,0,0,0,-2.06142410602693,1.17688557398061e-14,47.5,6.7201322054807
8,-19.0127368265038,0,0,0,-24.6605487373307,-48.05,45.8814767487307,7.81633516209613
9,-276.190126278301,1,0,0,6.58598626057155,-83.2250413036845,41.1362066797608,8.90160626720931
10,-36.6859469773424,0,0,0,15.8520532452506,-96.1,33.587572106361,9.97442767104605
11,-74.8266923498342,0,0,0,-26.3849499820148,-83.2250413036846,23.75,11.0332989358651
12,-27.4900424985592,0,0,0,-3.81068627538508,-48.05,12.2939046423697,12.0767391344562
13,37.002982377491,0,0,0,23.8996934561407,-2.35377114796121e-14,5.81707229594993e-15,13.1032889213503
14,53.1110920775495,0,0,0,3.24348414607277,48.05,-12.2939046423697,14.1115125738465
15,60.5765409103387,0,0,0,-13.9985003933458,83.2250413036845,-23.75,15.1
16,81.1220685248011,0,0,0,2.54227192039888,96.1,-33.587572106361,16.0673687107632
17,75.8670170959197,0,0,0,16.7659167184745,83.2250413036846,-41.1362066797608,17.0122657535214
18,-12.7014113736271,0,0,0,-32.8033042292161,48.05,-45.8814767487307,17.9333696043198
19,-30.626509971541,0,0,0,-1.9559019876748,3.53065672194182e-14,-47.5,18.8293920161338
20,-67.5172491811292,0,0,0,6.7151477470022,-48.0499999999999,-45.8814767487307,19.6990798205993
21,-118.21403657832,0,0,0,-14.3940052755568,-83.2250413036846,-41.1362066797608,20.5412166806818
22,-107.135353816789,0,0,0,1.19759349773788,-96.1,-33.587572106361,21.3546247918337
23,-80.5935267110076,0,0,0,4.24334806341628,-83.2250413036846,-23.75,22.1381665292608
24,-18.6313478445836,0,0,0,18.8218107587936,-48.0500000000001,-12.2939046423698,22.8907460389927
25,4.69336571861479,0,0,0,-18.9179450519196,-4.70754229592243e-14,-1.16341445918999e-14,23.6113107705345
