timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1,17.6472958006325,0,0,3,14.6472958006325,0,0,0
2,247.829374311682,0,0,6,0.897479111357988,180.6,53.2649594820988,7.06693571822554
3,425.722535540143,0,0,9,-13.1098279946304,312.808375846939,102.9,14.1239876878342
4,500.590941576514,0,0,12,-39.2929199752022,361.2,145.522575568191,21.1612859835252
5,614.081015451089,0,0,15,79.8756231980157,312.808375846939,178.228028098837,28.168988307297
6,369.573578080123,0,0,18,-62.9512507239586,180.6,198.78753505029,35.1372937537909
7,188.787387107193,0,0,21,-80.0690694105503,4.42342423852024e-14,205.8,42.0564565177434
8,170.80562774833,0,0,24,79.701293173663,-180.6,198.78753505029,48.9167995243764
9,60.7449586579985,0,0,27,112.616578442439,-312.808375846939,178.228028098838,55.7087279636609
10,-199.519309048113,0,0,30,-76.2646273258306,-361.2,145.522575568191,62.4227427095266
11,-155.929613415162,0,0,33,-48.070691173471,-312.808375846939,102.9,69.0494536052487
12,34.6347787711788,0,0,36,50.3902266926491,-180.6,53.2649594820988,75.579592596431
13,57.06385479582,0,0,39,-63.9401718973984,-8.84684847704048e-14,2.52032311264525e-14,82.0040266932185
14,267.070997424065,0,0,42,9.42218616255492,180.6,-53.2649594820988,88.3137707436087
15,363.056122648821,0,0,45,13.6477468018822,312.808375846939,-102.9,94.5
16,355.122861096397,0,0,48,-9.1086257968104,361.2,-145.522575568191,100.554062461399
17,348.197696361554,0,0,51,56.1498576394272,312.808375846939,-178.228028098837,106.467490974025
18,200.811792674006,0,0,54,52.7673126509046,180.6,-198.78753505029,112.232015073392
19,-70.1239545538094,0,0,57,-39.1635271051102,1.32702727155607e-13,-205.8,117.839572551301
20,-221.544714115743,0,0,60,-25.4394997970177,-180.6,-198.78753505029,123.282320731565
21,-221.585530525879,0,0,63,77.8982259811944,-312.808375846939,-178.228028098837,128.552647438704
22,-321.421915399103,0,0,66,-14.3425214751692,-361.2,-145.522575568192,133.643181644257
23,-296.796819966493,0,0,69,-88.6352478953907,-312.808375846939,-102.9,138.546803775837
24,43.2468206164172,0,0,72,61.855124424026,-180.600000000001,-53.2649594820989,143.256655674491
25,250.156943030497,0,0,75,27.3907928440396,-1.7693696954081e-13,-5.04064622529051e-14,147.766150186458
26,471.75410859452,0,0,78,7.82016873652094,180.6,53.2649594820989,152.0689803759
27,506.941657506129,0,0,81,-145.925846686533,312.808375846939,102.9,156.159128345723
28,680.463145771662,0,0,84,-70.2903034506757,361.2,145.522575568191,160.030873654146
29,697.487630407493,0,0,87,-44.2275748535429,312.808375846939,178.228028098837,163.678801315259
30,599.291387485511,0,0,90,-37.1939569371501,180.6,198.78753505029,167.097809372371
31,522.029575177206,0,0,93,52.9464591436476,8.62791302317383e-13,205.8,170.283116033557
32,386.411780198361,0,0,96,98.9939787886448,-180.6,198.78753505029,173.230266359426
33,193.840863966644,0,0,99,53.4860732209905,-312.808375846939,178.228028098838,175.935138493755
34,175.611495558731,0,0,102,110.894970562258,-361.2,145.522575568191,178.393949428282
35,63.7885811106818,0,0,105,-11.9063033359597,-312.808375846939,102.9,180.603260293581
36,92.4734807199098,0,0,108,-70.7514599308229,-180.6,53.2649594820988,182.559981168634
37,346.552538327131,0,0,111,51.2911629247666,-2.65405454311214e-13,7.56096933793576e-14,184.261375402365
38,417.239531160226,0,0,114,-9.80057279876643,180.6,-53.2649594820986,185.705063441092
39,378.279134455975,0,0,117,-135.518267547514,312.808375846939,-102.9,186.889026156549
40,412.867173325174,0,0,120,-110.621858776458,361.2,-145.522575568191,187.811607669823
41,437.536627912176,0,0,123,-8.51523750316886,312.808375846939,-178.228028098837,188.471517667243
42,184.72381782942,0,0,126,-111.956480325299,180.600000000001,-198.78753505029,188.867833205007
43,239.766090741453,0,0,129,127.566090741453,3.09639696696417e-13,-205.8,189
44,-46.6868808720805,0,0,132,11.832820973202,-180.6,-198.78753505029,188.867833205007
45,-180.150786930695,0,0,135,-12.5859006521612,-312.808375846939,-178.228028098838,188.471517667243
46,-187.667867613567,0,0,138,-6.75689971519887,-361.2,-145.522575568191,187.811607669823
47,-179.374035299316,0,0,141,-91.554685608925,-312.80837584694,-102.9,186.889026156549
48,91.9244821213112,0,0,144,-3.91562183768131,-180.6,-53.2649594820988,185.705063441092
49,529.856577289056,0,0,147,198.595201886692,-3.53873939081619e-13,-1.0081292450581e-13,184.261375402365
50,577.283868992107,0,0,150,10.8589283413745,180.6,53.2649594820986,182.559981168634
51,664.175291988367,0,0,153,-85.1363441521538,312.80837584694,102.9,180.603260293581
52,892.958682807287,0,0,156,51.8421578108137,361.2,145.522575568191,178.393949428282
53,882.08254067259,0,0,159,56.1109982330587,312.808375846939,178.228028098837,175.935138493755
54,806.392785766251,0,0,162,91.7749843565349,180.6,198.78753505029,173.230266359426
55,541.50625758276,0,0,165,0.423141549202594,3.98108181466822e-13,205.8,170.283116033557
56,311.495146000529,0,0,168,-41.7901984221321,-180.600000000001,198.78753505029,167.097809372371
57,176.748098813134,0,0,171,-23.350354754024,-312.808375846939,178.228028098838,163.678801315259
58,165.562660698051,0,0,174,47.2092114757133,-361.2,145.522575568192,160.030873654146
59,222.361100486128,0,0,177,99.110347987344,-312.808375846939,102.9,156.159128345723
60,208.599464699226,0,0,180,3.86552484122724,-180.6,53.2649594820988,152.0689803759
61,229.239550779328,0,0,183,-101.526599407128,-1.72558260463477e-12,4.91590393180834e-13,147.766150186458
62,341.549320083521,0,0,186,-115.04237610887,180.599999999999,-53.2649594820986,143.256655674491
63,579.256799462623,0,0,189,41.8016198398471,312.808375846939,-102.9,138.546803775837
64,633.321929350902,0,0,192,92.0013232748364,361.2,-145.522575568192,133.643181644258
65,416.144841782669,0,0,195,-41.9881534041372,312.80837584694,-178.228028098837,128.552647438704
66,196.769670035116,0,0,198,-106.325115646159,180.6,-198.78753505029,123.282320731565
67,63.393536855903,0,0,201,-49.6460356953969,-7.96663514545515e-13,-205.8,117.839572551301
68,-40.1194701877093,0,0,204,23.0360497891886,-180.599999999999,-198.78753505029,112.232015073392
69,-207.947167806632,0,0,207,-30.3782548348793,-312.808375846939,-178.228028098837,106.467490974025
70,-209.078084952785,0,0,210,-12.9095718459915,-361.2,-145.522575568192,100.554062461399
71,-29.1280684076231,0,0,213,79.0803074393162,-312.808375846939,-102.9,94.5000000000001
72,46.143673558322,0,0,216,-24.305137703189,-180.599999999999,-53.2649594820985,88.3137707436087
73,322.024210537611,0,0,219,21.0201838443935,-5.30810908622429e-13,-1.51219386758715e-13,82.0040266932185
74,533.889049883021,0,0,222,2.44449780449298,180.599999999998,53.2649594820982,75.5795925964311
75,619.728032858805,0,0,225,-90.0297965933817,312.808375846939,102.9,69.0494536052486
76,716.48733206048,0,0,228,-80.6579862172381,361.2,145.522575568191,62.4227427095266
77,847.011315290413,0,0,231,69.2661833809744,312.80837584694,178.228028098837,55.708727963661
78,565.566317552864,0,0,234,-96.7380170218026,180.6,198.78753505029,48.9167995243765
79,433.613743037819,0,0,237,-51.2427134799267,1.85828533179037e-12,205.8,42.0564565177434
80,175.636208884473,0,0,240,-117.688619919609,-180.599999999999,198.78753505029,35.1372937537909
81,96.2921514461056,0,0,243,-40.2964891130894,-312.808375846939,178.228028098837,28.168988307297
82,-11.5274568491158,0,0,246,-63.0113184008326,-361.2,145.522575568192,21.1612859835252
83,59.3682383386944,0,0,249,6.15262649780008,-312.808375846941,102.900000000001,14.1239876878343
84,51.2659504771119,0,0,252,-80.4659447232129,-180.599999999999,53.2649594820985,7.06693571822551
85,334.125514694678,0,0,255,79.125514694678,-6.19279393392834e-13,1.76422617885168e-13,2.3145824503885e-14
86,428.947499643928,0,0,258,50.6793948442521,180.6,-53.2649594820989,-7.06693571822555
87,560.360064501866,0,0,261,103.575676342762,312.808375846939,-102.9,-14.1239876878341
88,470.69010447862,0,0,264,12.1739660303364,361.2,-145.522575568191,-21.1612859835252
89,419.178164594562,0,0,267,45.7668051537561,312.80837584694,-178.228028098837,-28.1689883072969
90,-755.170938800675,1,0,270,-154.516464176353,180.6,-198.78753505029,-35.1372937537909
